Date,Average Wind Speed,Precipitation,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
2012-05-10,7.38,0,68,45,16.1,23.9,,,,,,,
2012-05-11,1.79,0,74,45,10.1,14.1,,,,,,,
2012-05-12,2.24,0,75,52,8.9,14.1,,,,,,,
2012-05-13,4.7,0,75,52,14.1,19.9,,,,,,,
2012-05-14,3.13,0,77,55,10.1,13,1,,,,,,
2012-05-15,4.03,0,79,52,14.1,17,,,,,,,
2012-05-16,7.83,0,74,54,18.1,25.1,,,,,,,
2012-05-17,4.92,0,73,48,14.1,18.1,,,,,,,
2012-05-18,3.8,0,81,49,10.1,16.1,,,,,,,
2012-05-19,2.24,0,87,56,8.9,21.9,,,,,,,
2012-05-20,3.13,0,87,62,25.1,36,,,,,,,
2012-05-21,10.07,0.02,72,54,18.1,25.1,,,,,,,
2012-05-22,6.04,0,74,50,12.1,21,,,,,,,
2012-05-23,3.58,0,80,50,12.1,21,,,,,,,
2012-05-24,6.26,0,83,63,13,23.9,,,,,1,,
2012-05-25,2.24,0,83,75,8.1,,1,,,,,,
2012-05-26,3.58,0,90,66,13,17,,,,,,,
2012-05-27,4.47,0,91,69,14.1,18.1,,,,,,,
2012-05-28,6.71,0,91,71,17,23,,,,,,,
2012-05-29,4.92,0.16,80,66,19.9,25.9,,,,,,,
2012-05-30,,0,76,,,,,,,,,,
2012-05-31,6.04,0.22,76,52,21,25.9,,,,,,,
2012-06-01,11.63,0,59,52,21.9,30,1,,,,,,
2012-06-02,6.71,0,70,48,17,25.1,,,,,,,
2012-06-03,4.7,0,79,49,16.1,28,1,,,,,,
2012-06-04,7.16,0.01,78,61,14.1,19.9,,,,,,,
2012-06-05,6.26,0,73,54,18.1,23.9,,,,,,,
2012-06-06,5.59,0,75,49,14.1,21.9,,,,,,,
2012-06-07,3.58,0,82,55,12.1,14.1,,,,,1,,
2012-06-08,2.24,0,84,56,12.1,21,,,,,,,
2012-06-09,4.03,0,85,57,13,17,,,,,,,
2012-06-10,5.59,0,88,61,16.1,25.1,,,,,,,
2012-06-11,5.14,0,82,69,14.1,19.9,,,,,,,
2012-06-12,9.17,0,82,62,18.1,23.9,,,,,,,
2012-06-13,5.82,0,79,53,14.1,18.1,,,,,,,
2012-06-14,4.03,0,85,54,12.1,17,,,,,,,
2012-06-15,2.68,0,90,56,12.1,23,,,,,,,
2012-06-16,5.14,0,91,64,14.1,21.9,,,,,,,
2012-06-17,6.93,0,87,76,13,17,,,,,,,
2012-06-18,8.95,0,90,72,19.9,,,,,,,,
2012-06-19,6.71,0,91,69,16.1,23,,,,,,,
2012-06-20,6.49,0,92,67,17,25.1,,,,,,,
2012-06-21,8.5,0,91,68,30,40.9,,,1,,,,
2012-06-22,5.59,0,85,65,15,18.1,1,,,,,,
2012-06-23,2.91,0,87,63,8.9,18.1,,,,,,,
2012-06-24,4.25,0,90,67,13,19.9,,,,,,,
2012-06-25,8.95,0,84,67,19.9,30,,,,,,,
2012-06-26,5.82,0,81,55,14.1,21,,,,,,,
2012-06-27,4.47,0,90,56,13,18.1,,,,,,,
2012-06-28,7.38,0,103,69,16.1,25.9,,,,,,,
2012-06-29,4.7,0.09,101,70,36.9,53,1,,1,,,,1
2012-06-30,4.25,0.11,93,68,29.1,40.9,1,,1,,,,1
2012-07-01,3.36,0,91,71,23.9,32,,,1,,,,1
2012-07-02,3.36,0,95,68,10.1,13,,,,,,,1
2012-07-03,4.7,0,96,69,13,,,,,,,,
2012-07-04,4.7,0,100,75,16.1,29.1,,,,,,,
2012-07-05,5.82,0,101,75,15,21,,,,,,,
2012-07-06,3.36,0,102,76,13,16.1,,,,,,,
2012-07-07,4.47,0,102,79,14.1,18.1,,,,,,,
2012-07-08,6.71,0.01,93,73,18.1,29.1,,,,,,,
2012-07-09,5.37,0,91,69,12.1,25.9,,,,,,,
2012-07-10,6.04,0,91,71,16.1,,,,,,,,
2012-07-11,5.59,0,92,68,14.1,21.9,,,,,,,
2012-07-12,6.49,0,93,68,14.1,21,,,,,,,
2012-07-13,5.59,0,89,70,13,16.1,,,,,,,
2012-07-14,5.14,0.03,87,72,13,,,,,,,,
2012-07-15,5.14,0,94,71,15,25.9,,,,,,,
2012-07-16,4.03,0,96,74,12.1,,,,,,,,
2012-07-17,5.14,0,99,76,25.9,32,,,1,,,,1
2012-07-18,4.47,0,96,76,14.1,18.1,,,1,,,,
2012-07-19,6.71,0.14,93,74,16.1,23.9,1,,1,,,,
2012-07-20,7.38,0,81,67,15,25.9,1,,,,1,,
2012-07-21,4.03,0,87,68,10.1,,,,,,,,
2012-07-22,3.13,0,95,67,13,19.9,,,,,,,
2012-07-23,6.93,0,99,74,18.1,25.1,,,,,,,
2012-07-24,5.59,0,95,77,23,30,,,,,,,1
2012-07-25,5.82,0,102,73,14.1,19.9,,,,,1,,
2012-07-26,9.62,0,92,76,21.9,30,,,,,,,
2012-07-27,6.71,0.23,92,69,21,46.1,1,,1,,,,1
2012-07-28,,0,85,66,17,40.2,1,,,,,,1
2012-07-29,2.24,0,88,61,19.9,29.1,,,,,,,
2012-07-30,3.8,0,91,66,13,17,,,,,,,
2012-07-31,5.14,0.01,92,68,25.9,33.1,,,1,,,,
2012-08-01,5.59,0,89,64,16.1,23.9,,,,,,,
2012-08-02,2.01,0,97,60,12.1,21,,,,,,,
2012-08-03,6.04,0,92,71,15,,,,,,,,
2012-08-04,6.93,0.29,92,74,23.9,40.9,1,,1,,1,,1
2012-08-05,5.82,1.37,86,69,30,40.9,1,,1,,,,
2012-08-06,3.13,0,87,62,10.1,,,,,,,,
2012-08-07,2.01,0,92,62,10.1,13,,,,,,,
2012-08-08,6.26,0.98,96,68,23.9,38.9,1,,1,,1,,
2012-08-09,3.58,2.45,86,65,19.9,28,1,,1,,,,
2012-08-10,11.86,0.01,76,62,25.1,38,,,,,,,
2012-08-11,7.83,0,77,60,17,23,,,,,,,
2012-08-12,2.46,0,81,58,10.1,14.1,,,,,,,
2012-08-13,4.25,0.2,80,66,15,19.9,1,,,,1,,
2012-08-14,5.82,0,77,63,13,18.1,1,,,,,,
2012-08-15,2.24,0,84,61,10.1,17,,,,,,,
2012-08-16,6.26,1.05,80,63,30,40.9,1,,1,,,,
2012-08-17,6.26,0.05,76,62,13,17,1,,,,,,
2012-08-18,1.79,0,76,54,8.9,15,,,,,,,
2012-08-19,4.25,0,77,58,15,18.1,,,,,,,
2012-08-20,2.91,0,79,58,16.1,21.9,,,,,,,
2012-08-21,2.68,0,78,56,14.1,38.9,,,,,,,
2012-08-22,0.89,0,82,56,8.9,,,,,,,,
2012-08-23,1.34,0,86,57,8.1,8.9,,,,,,,
2012-08-24,2.24,0,88,61,12.1,19.9,,,,,,,
2012-08-25,1.79,0,90,65,10.1,21,,,,,,,
2012-08-26,3.58,0,86,66,14.1,23,1,,,,1,,
2012-08-27,5.82,1.96,85,68,13,23.9,1,,1,,,,
2012-08-28,4.7,0,83,63,14.1,19.9,,,,,,,
2012-08-29,2.68,0,83,61,8.9,32,,,,,,,
2012-08-30,3.36,0,85,59,13,18.1,,,,,,,
2012-08-31,3.36,0,85,66,12.1,17,,,,,,,
2012-09-01,4.92,0.53,80,74,12.1,19.9,1,1,1,,1,,
2012-09-02,8.28,1.2,76,71,17,23,1,,,,,,
2012-09-03,4.03,0.02,81,70,10.1,,1,,,,,,
2012-09-04,1.34,0,86,70,6.9,10.1,1,1,,,,,
2012-09-05,2.46,0.14,81,66,21.9,31.1,1,,1,,,,
2012-09-06,2.24,0,86,63,10.1,23,1,1,,,,,
2012-09-07,4.92,2.44,82,65,23.9,32,1,,1,,1,,
2012-09-08,8.95,0.24,71,58,19.9,25.1,1,,,,,,
2012-09-09,5.82,0,73,54,16.1,19.9,,,,,,,
2012-09-10,2.01,0,75,51,8.9,16.1,,,,,,,
2012-09-11,3.36,0,77,52,13,17,1,,,,,,
2012-09-12,3.36,0,81,55,13,23.9,,,,,,,
2012-09-13,2.91,0,79,65,13,35.1,,,,,,,
2012-09-14,5.59,0.11,70,56,15,19.9,1,,,,,,
2012-09-15,1.57,0,72,51,8.1,18.1,,,,,,,
2012-09-16,1.79,0,76,50,8.9,15,,,,,,,
2012-09-17,2.01,0.28,71,56,13,19.9,1,,,,,,
2012-09-18,10.96,0.01,65,47,21.9,29.1,1,,,,,,
2012-09-19,5.37,0,66,41,15,21,,,,,,,
2012-09-20,6.49,0,68,52,15,21.9,,,,,,,
2012-09-21,3.36,1.42,66,47,31.1,,1,1,1,,,,
2012-09-22,8.72,0,61,44,29.1,36.9,1,,,,,,
2012-09-23,6.04,0,63,43,15,19.9,,,,,,,
2012-09-24,2.91,0,65,37,14.1,21.9,,,,,,,
2012-09-25,4.47,0.04,66,52,15,30,1,,1,,,,
2012-09-26,3.8,0.05,70,60,15,68,1,1,,,,,
2012-09-27,3.8,0.65,72,55,12.1,21,1,,,,,,
2012-09-28,3.58,0,70,56,8.9,13,1,1,,,,,
2012-09-29,3.13,0,71,50,12.1,19.9,,,,,,,
2012-09-30,4.03,0,69,48,13,,,,,,,,
2012-10-01,5.37,0.22,62,48,12.1,17,1,,,,,,
2012-10-02,5.37,0.43,62,52,13,21,1,,1,,,,
2012-10-03,5.82,0,69,55,15,21,1,,,,,,
2012-10-04,5.37,0,76,51,15,25.1,1,,,,,,
2012-10-05,8.5,1.3,,,13,19.9,1,,1,,,,
2012-10-06,8.28,0,51,35,15,21,,,,,,,
2012-10-07,5.59,0,47,34,14.1,19.9,,,,,,,
2012-10-08,2.01,0,54,31,16.1,,1,,,,,,
2012-10-09,4.47,0,61,34,16.1,29.1,,,,,,,
2012-10-10,9.84,0,52,35,25.1,36,,,,,,,
2012-10-11,2.24,0,59,32,12.1,25.1,,,,,,,
2012-10-12,4.92,0,58,43,15,21,,,,,,,
2012-10-13,6.04,0.01,68,42,13,19.9,,,,,1,,
2012-10-14,14.09,0.32,73,52,31.1,44.1,1,,,,,,
2012-10-15,8.5,0,59,46,19.9,25.1,,,,,,,
2012-10-16,5.37,0,66,38,14.1,33.1,1,,,,,,
2012-10-17,7.61,0.38,68,52,18.1,30,1,,1,,,,
2012-10-18,9.4,0.41,61,47,21.9,33.1,1,,,,,,
2012-10-19,7.38,0.35,52,45,17,28,1,,,,,,
2012-10-20,5.37,0.19,55,41,16.1,21.9,1,,,,,,
2012-10-21,4.03,0,68,37,12.1,28,1,,,,,,
2012-10-22,2.91,0.02,74,50,18.1,23,,,,,,,
2012-10-23,3.13,0.44,68,56,16.1,23,1,,1,,,,
2012-10-24,4.92,0,78,53,13,31.1,1,,,,,,
2012-10-25,7.61,0,76,52,25.9,33.1,,,,,,,
2012-10-26,12.53,0.31,52,39,21,28,1,,,,,,
2012-10-27,10.74,0,52,35,18.1,23.9,,,,,,,
2012-10-28,11.18,0,48,36,17,23.9,,,,,,,
2012-10-29,17.45,0,51,36,29.1,38,,,,,,,1
2012-10-30,18.79,0.2,43,39,28,40,1,,,,,,1
2012-10-31,12.3,0,43,36,19.9,25.1,,,,,,,1
2012-11-01,6.93,0,53,31,19.9,23.9,,,,,,,1
2012-11-02,6.26,0,50,36,12.1,16.1,,,,,,,
2012-11-03,3.36,0.11,40,33,8.9,14.1,1,,,,,,
2012-11-04,4.25,0,45,30,13,23.9,,,,,,,
2012-11-05,2.24,0,45,27,8.1,14.1,1,,,,,,
2012-11-06,2.24,0.03,48,26,8.9,15,1,,,,1,,
2012-11-07,3.58,0.07,49,37,10.1,17,1,,,,1,,
2012-11-08,1.57,0,47,30,8.9,12.1,1,1,,,1,,
2012-11-09,5.14,0,61,30,15,21.9,1,1,,,1,,
2012-11-10,6.93,0,72,47,16.1,,,,,,,,
2012-11-11,11.41,0.02,66,53,21,33.1,,,,,,,
2012-11-12,10.96,0.88,57,31,21,25.9,1,,,,,,
2012-11-13,3.8,0,39,28,10.1,18.1,,,,,,,
2012-11-14,3.36,0,41,26,10.1,28,,,,,,,
2012-11-15,1.12,0,46,25,8.9,29.1,1,,,,1,,
2012-11-16,1.79,0,51,26,6.9,13,1,1,,,1,,
2012-11-17,2.46,0,55,27,8.9,,1,,,,1,,
2012-11-18,0.89,0,58,29,8.9,,,,,,,,
2012-11-19,0.89,0,57,33,6.9,,,,,,,,
2012-11-20,1.12,0.01,56,42,6,23,1,,,,1,,
2012-11-21,1.57,0.01,60,37,6,,1,1,,,1,,
2012-11-22,5.82,0.02,62,32,17,29.1,1,1,,,1,,
2012-11-23,16.11,0.19,53,27,30,38,1,,,,,,
2012-11-24,6.71,0,31,25,13,16.1,,,,,,,
2012-11-25,6.26,0,45,26,14.1,21,,,,,,,
2012-11-26,5.82,0,48,30,18.1,21.9,,,,,,,
2012-11-27,3.13,0,38,26,13,,1,,,,1,,
2012-11-28,2.46,0,43,24,10.1,15,,,,,1,,
2012-11-29,4.03,0,48,23,13,17,1,,,,1,,
2012-11-30,4.92,0,56,32,14.1,21.9,,,,,,,
2012-12-01,4.92,0,63,32,15,23,1,,,,1,,
2012-12-02,6.26,0.25,62,53,15,23,1,1,,,,,
2012-12-03,7.61,0.01,69,55,17,23.9,1,,,,,,
2012-12-04,6.93,0.23,64,40,16.1,23.9,1,,,,,,
2012-12-05,5.14,0,45,30,12.1,21,,,,,,,
2012-12-06,,0,47,28,,,,,,,,,
2012-12-07,3.58,0.29,48,43,10.1,13,1,,,,,,
2012-12-08,5.37,0.13,48,40,14.1,17,1,,,,,,
2012-12-09,7.38,0.42,53,40,19.9,28,1,1,,,,,
2012-12-10,11.86,0,45,29,18.1,25.1,1,,,,,,
2012-12-11,6.49,0,35,27,14.1,18.1,1,,,,,,
2012-12-12,2.91,0,43,22,8.9,,1,,,,,,
2012-12-13,3.13,0,47,21,10.1,23,,,,,,,
2012-12-14,2.68,0,51,27,8.9,14.1,,,,,,,
2012-12-15,7.61,0.14,54,39,21,30,1,,,,,,
2012-12-16,6.49,0,55,38,14.1,21,1,,,,,,
2012-12-17,4.47,0.1,43,37,10.1,14.1,1,,,,,,
2012-12-18,7.38,0,43,35,21.9,32,1,,,,,,
2012-12-19,7.83,0.01,43,36,29.1,35.1,,,,,1,,
2012-12-20,15.21,0.38,54,30,25.9,45,1,,1,,,,
2012-12-21,20.13,0,30,23,33.1,45,1,,,,1,,
2012-12-22,5.14,0,29,14,17,21,,,,,,,
2012-12-23,2.01,0,40,18,6.9,10.1,,,,,,,
2012-12-24,6.93,0,36,27,18.1,23,1,,,,1,,
2012-12-25,9.17,0,32,29,18.1,23.9,1,,,,,,
2012-12-26,16.33,0,32,27,29.1,38,1,1,,,,,
2012-12-27,6.04,0,32,26,16.1,21,,,,,,,
2012-12-28,4.03,0,31,27,10.1,13,1,,,,,,
2012-12-29,11.18,0.03,31,22,23,30,1,,,,1,,
2012-12-30,7.16,0.14,28,11,17,21.9,1,,,,1,,
2012-12-31,7.16,0.21,34,25,13,18.1,1,,,,,,
2013-01-01,7.38,0,31,15,13,16.1,1,,,,1,,
2013-01-02,2.24,0,22,7,10.1,12.1,,,,,,,
2013-01-03,5.14,0,30,10,18.1,25.1,,,,,,,
2013-01-04,7.38,0,30,19,18.1,23,,,,,,,
2013-01-05,4.7,0.01,36,14,17,23.9,1,,,,,,
2013-01-06,9.84,0,35,25,23.9,33.1,1,,,,1,,
2013-01-07,4.25,0,36,14,15,21,1,,,,,,
2013-01-08,2.91,0,44,18,8.9,13,1,,,,1,,
2013-01-09,4.7,0.09,47,29,12.1,18.1,1,,,,,,
2013-01-10,6.26,0.15,45,25,16.1,23.9,1,,,,,,
2013-01-11,8.05,0.98,57,45,16.1,23,1,,,,,,
2013-01-12,4.03,1.48,63,41,16.1,38,1,,,,,,
2013-01-13,,1.4,55,22,8.1,12.1,1,,,1,1,,
2013-01-14,5.37,0,22,16,12.1,14.1,1,,,,1,,
2013-01-15,6.93,0,31,19,13,16.1,,,,,,,
2013-01-16,5.14,0,34,22,12.1,17,1,,,,,,
2013-01-17,7.38,0,38,23,21,25.1,,,,,,,
2013-01-18,7.38,0,40,18,17,25.9,,,,,,,
2013-01-19,13.42,0,51,38,25.1,36,,,,,,,
2013-01-20,13.42,0,45,21,28,42.9,,,,,,,
2013-01-21,15.21,0,22,9,25.1,30,1,,,,,,
2013-01-22,10.51,0,17,4,19.9,25.1,,,,,1,,
2013-01-23,4.47,0,23,10,16.1,23,,,,,,,
2013-01-24,8.72,0,22,12,23,29.1,,,,,,,
2013-01-25,6.71,0.05,26,18,17,21,1,,,,,,
2013-01-26,4.47,0.03,30,16,10.1,13,,,,,,,
2013-01-27,7.61,0.23,37,19,14.1,21,1,,,,1,,
2013-01-28,7.61,0.24,53,36,16.1,25.9,1,1,,,1,,
2013-01-29,10.74,0,64,53,23,35.1,1,1,,,,,
2013-01-30,13.87,0,64,26,29.1,40,1,,,,,,
2013-01-31,16.33,0.01,27,10,28,40,1,1,,,1,,
2013-02-01,11.41,0,16,5,25.9,36,1,,,,1,,
2013-02-02,8.72,0.03,28,16,19.9,23.9,1,,,,1,,
2013-02-03,7.38,0,24,12,6,8.9,1,,,,,,
2013-02-04,5.14,0,37,20,14.1,19.9,1,,,,,,
2013-02-05,6.26,0,36,23,17,21.9,1,,,,1,,
2013-02-06,5.37,0,34,29,15,21,1,,,,1,,
2013-02-07,5.59,0.14,53,28,15,19.9,1,,,,1,,
2013-02-08,12.08,0,40,30,21.9,29.1,1,,,,,,
2013-02-09,5.82,0,39,21,14.1,17,,,,,,,
2013-02-10,8.95,0.11,50,32,17,28,1,,,,,,
2013-02-11,13.65,0,51,31,25.1,38.9,,,,,,,
2013-02-12,6.04,0,43,24,12.1,17,1,,,,,,
2013-02-13,3.8,0,44,27,12.1,16.1,,,,,,,
2013-02-14,10.51,0,49,33,23,35.1,1,,,,,,
2013-02-15,7.38,0.01,36,22,21.9,30,1,,,,,,
2013-02-16,10.96,0,24,20,21,28,1,,,,,,
2013-02-17,4.25,0,31,11,12.1,15,,,,,,,
2013-02-18,13.42,0.15,58,26,25.9,36.9,,,,,,,
2013-02-19,18.57,0.13,46,21,30,40.9,1,,,,,,
2013-02-20,10.51,0,26,11,19.9,32,,,,,,,
2013-02-21,8.95,0.31,31,17,19.9,29.1,1,,,1,,,
2013-02-22,8.05,0.09,35,28,21,25.9,1,1,,1,,,
2013-02-23,7.61,0,36,23,18.1,21.9,,,,,,,
2013-02-24,2.91,0,39,20,14.1,17,1,,,,,,
2013-02-25,7.38,0,44,23,16.1,23,,,,,,,
2013-02-26,8.28,1.25,41,32,23,31.1,1,,,1,1,,
2013-02-27,9.17,0.03,41,31,16.1,30,1,,,,,,
2013-02-28,11.63,0.02,37,31,18.1,23.9,1,,,,,,
2013-03-01,7.83,0.01,33,30,14.1,17,1,,,,,,
2013-03-02,9.4,0,30,25,15,19.9,1,,,,,,
2013-03-03,6.49,0,33,22,16.1,19.9,1,,,,,,
2013-03-04,6.04,0.01,38,19,15,19.9,,,,,,,
2013-03-05,8.28,0.41,36,28,18.1,23.9,1,1,,,,,
2013-03-06,12.97,0.04,31,27,23.9,32,1,,,,,,
2013-03-07,5.82,0,35,27,12.1,15,,,,,,,
2013-03-08,4.03,0,42,21,10.1,13,1,,,,1,,
2013-03-09,8.05,0,53,30,15,21,,,,,,,
2013-03-10,10.07,0,65,48,21,30,,,,,,,
2013-03-11,10.07,0.07,59,32,21.9,30,1,,,,,,
2013-03-12,12.3,0.02,42,30,17,30,1,,,,,,
2013-03-13,13.2,0.01,31,24,23,30,1,,,,1,,
2013-03-14,4.47,0,41,20,12.1,16.1,1,,,,,,
2013-03-15,2.46,0.01,49,27,6.9,,1,,,,,,
2013-03-16,8.05,0,45,32,18.1,25.1,1,,,,1,,
2013-03-17,10.51,0.08,37,30,17,25.1,1,,,,,,
2013-03-18,9.4,0.26,42,32,23,30,1,,,1,,,
2013-03-19,14.76,0,40,25,28,38,,,,,,,
2013-03-20,12.97,0,32,22,23,32,,,,,,,
2013-03-21,7.61,0,33,16,16.1,23,,,,,,,
2013-03-22,2.01,0,42,21,10.1,17,,,,,,,
2013-03-23,4.7,0,48,32,13,17,,,,,,,
2013-03-24,12.3,0.42,36,28,28,38,1,1,,,1,,
2013-03-25,13.2,0.05,34,27,19.9,25.1,1,,,,,,
2013-03-26,11.18,0,38,29,18.1,23,1,,,,,,
2013-03-27,6.71,0,41,24,14.1,18.1,,,,,,,
2013-03-28,4.25,0,46,28,10.1,14.1,,,,,,,
2013-03-29,1.57,0,54,27,10.1,23,1,,,,,,
2013-03-30,3.13,0,57,30,12.1,17,1,,,,1,,
2013-03-31,7.38,0.07,59,43,19.9,25.9,1,,,,1,,
2013-04-01,10.96,0,44,31,21,25.9,,,,,,,
2013-04-02,7.38,0,44,26,16.1,23,,,,,,,
2013-04-03,4.25,0,46,24,14.1,25.1,,,,,,,
2013-04-04,3.13,0,55,32,12.1,15,,,,,,,
2013-04-05,5.14,0,57,36,17,23,,,,,,,
2013-04-06,10.29,0,69,38,19.9,29.1,,,,,,,
2013-04-07,9.62,0,71,55,21.9,36.9,,,,,,,
2013-04-08,7.38,0,71,55,21.9,30,,,,,,,
2013-04-09,8.72,0,78,51,25.9,36.9,,,,,,,
2013-04-10,9.17,0.08,79,56,21.9,32,1,,,,,,
2013-04-11,8.28,0.61,66,45,23,29.1,1,,,,,,
2013-04-12,10.51,0,45,37,21.9,30,1,,,,,,
2013-04-13,8.5,0,50,40,23.9,31.1,,,,,,,
2013-04-14,8.05,0,71,38,17,23,,,,,,,
2013-04-15,7.61,0,68,54,16.1,21.9,,,,,,,
2013-04-16,6.04,0,62,49,23.9,31.1,1,,,,,,
2013-04-17,8.28,0,73,47,16.1,25.1,1,,,,,,
2013-04-18,9.62,3.14,76,48,25.9,40,1,,,,,,
2013-04-19,12.97,0.68,48,34,25.1,35.1,1,,,,,,
2013-04-20,7.83,0,47,33,15,23,,,,,,,
2013-04-21,6.26,0,54,30,15,19.9,,,,,,,
2013-04-22,3.58,0,66,34,13,17,,,,,,,
2013-04-23,5.37,0.84,66,47,19.9,28,1,,,,,,
2013-04-24,10.29,0.62,53,37,23,31.1,1,,,,,,
2013-04-25,8.28,0,53,34,23.9,31.1,,,,,,,
2013-04-26,3.58,0,62,34,13,19.9,,,,,1,,
2013-04-27,5.82,0.1,63,40,16.1,21,1,,,,,,
2013-04-28,3.58,0.39,59,53,10.1,15,1,,,,,,
2013-04-29,5.82,0,67,54,10.1,16.1,1,,,,,,
2013-04-30,5.82,0,80,51,14.1,19.9,1,,,,,,
2013-05-01,3.58,0,81,52,16.1,21.9,,,,,,,
2013-05-02,6.49,0,75,61,14.1,19.9,,,,,,,
2013-05-03,6.71,0.12,72,60,17,25.9,1,,1,,,,
2013-05-04,7.61,0.02,66,54,15,21.9,,,,,,,
2013-05-05,6.71,0.11,59,53,17,23,1,,,,,,
2013-05-06,5.59,0.04,67,51,16.1,23,,,,,,,
2013-05-07,3.36,0,73,56,13,17,,,,,,,
2013-05-08,2.01,0,76,56,13,16.1,1,,,,,,
2013-05-09,3.36,0.82,79,54,21,29.1,1,,1,,,,
2013-05-10,4.92,0.16,69,48,16.1,21,1,1,,,,,
2013-05-11,8.95,0,62,44,25.9,33.1,1,,,,,,
2013-05-12,8.95,0,55,39,21,28,,,,,,,
2013-05-13,5.82,0,63,39,19.9,23.9,,,,,,,
2013-05-14,8.05,0,82,51,21,33.1,,,,,,,
2013-05-15,9.62,0.05,85,68,21,30,,,1,,,,
2013-05-16,4.47,0,80,66,16.1,23,,,,,,,
2013-05-17,2.68,0.46,79,62,18.1,25.1,1,,1,,,,
2013-05-18,3.58,0.02,77,63,8.9,14.1,1,,,,,,
2013-05-19,3.8,0,83,61,12.1,16.1,1,,,,1,,
2013-05-20,8.5,0,82,70,17,25.9,1,,,,,,
2013-05-21,9.17,0.34,81,62,28,40.9,1,,1,,,,
2013-05-22,7.38,0.44,73,61,23.9,32,1,,1,,1,,
2013-05-23,10.29,0.03,66,45,21.9,30,1,,,,,,
2013-05-24,6.26,0,65,43,16.1,21,,,,,,,
2013-05-25,2.91,0,63,45,12.1,13,,,,,,,
2013-05-26,4.25,0.16,67,52,12.1,16.1,1,,,,,,
2013-05-27,7.61,0.43,80,56,25.9,36,1,,1,,1,,
2013-05-28,7.83,0,80,62,23,33.1,,,,,,,
2013-05-29,8.72,0,83,70,19.9,28,,,,,,,
2013-05-30,9.17,0,84,69,18.1,28,,,1,,,,
2013-05-31,7.38,0.78,76,63,15,19.9,1,,,,,,
2013-06-01,8.28,0.81,74,64,18.1,30,1,,1,,,,
2013-06-02,7.83,0,68,56,18.1,23.9,,,,,,,
2013-06-03,4.25,0,67,46,12.1,16.1,,,,,,,
2013-06-04,4.47,0,74,49,14.1,25.9,,,,,,,
2013-06-05,3.8,0,80,54,8.9,14.1,,,,,,,
2013-06-06,4.7,0,77,61,8.9,13,,,,,,,
2013-06-07,5.14,0,73,60,13,16.1,1,,,,1,,
2013-06-08,3.36,0,76,57,10.1,14.1,1,,,,1,,
2013-06-09,4.03,0.23,79,64,13,17,1,,1,,1,,
2013-06-10,5.37,0.48,75,63,15,21.9,1,,,,,,
2013-06-11,5.59,0,83,64,13,19.9,,,,,,,
2013-06-12,6.04,0,88,69,19.9,29.1,,,,,,,
2013-06-13,13.2,0.32,82,62,28,38,1,,1,,,,
2013-06-14,4.47,0,78,57,12.1,16.1,,,,,,,
2013-06-15,3.8,0,82,60,15,19.9,,,,,,,
2013-06-16,6.71,0.05,79,66,23.9,36.9,1,,,,,,
2013-06-17,2.24,0,86,65,13,21,1,,,,1,,
2013-06-18,4.92,0,84,63,16.1,18.1,,,,,,,
2013-06-19,3.8,0,81,61,10.1,16.1,,,,,,,
2013-06-20,2.91,0,85,62,10.1,15,,,,,,,
2013-06-21,4.03,0,87,62,14.1,21.9,,,,,,,
2013-06-22,4.92,0.24,88,70,18.1,25.1,1,,1,,,,
2013-06-23,4.25,1.68,85,65,32,42.9,1,1,1,,1,,
2013-06-24,5.37,0,85,69,13,21.9,1,,,,,,1
2013-06-25,6.26,0.19,88,68,31.1,42.9,1,,1,,,,1
2013-06-26,5.37,0.16,83,66,15,19.9,,,1,,,,1
2013-06-27,8.28,0,87,67,19.9,23,1,,,,,,
2013-06-28,10.07,0.41,83,65,30,40,1,,1,,,,
2013-06-29,3.13,0.31,72,63,14.1,17,1,,1,,,,
2013-06-30,6.93,0.17,74,64,19.9,28,1,,1,,,,
2013-07-01,8.28,0.04,72,65,15,21,1,,1,,,,
2013-07-02,5.82,1.05,76,61,31.1,44.1,1,1,1,,1,,
2013-07-03,4.03,0,78,61,14.1,19.9,1,1,,,,,
2013-07-04,1.79,0,76,60,10.1,15,1,,,,1,,
2013-07-05,2.91,0,80,64,10.1,17,1,1,,,,,
2013-07-06,4.25,0.08,72,66,10.1,16.1,1,,,,,,
2013-07-07,2.91,0,82,62,10.1,16.1,1,,,,,,
2013-07-08,6.71,0,85,69,14.1,21,1,,,,,,
2013-07-09,6.26,0.02,88,76,12.1,18.1,1,,1,,,,
2013-07-10,7.38,0.07,84,68,23,32,,,1,,1,,
2013-07-11,7.61,0,78,61,18.1,25.1,,,,,,,
2013-07-12,5.37,0,80,60,14.1,19.9,,,,,,,
2013-07-13,6.04,0,83,63,14.1,19.9,,,,,,,
2013-07-14,4.92,0,88,68,13,16.1,,,,,,,
2013-07-15,3.8,0,88,73,12.1,18.1,,,,,,,
2013-07-16,1.79,0,90,71,8.9,10.1,,,,,,,
2013-07-17,3.58,0,91,74,10.1,14.1,,,,,,,
2013-07-18,2.91,0,92,74,10.1,14.1,,,,,,,
2013-07-19,6.93,0,90,75,14.1,25.1,1,,,,1,,
