"STATION","NAME","DATE","AWND","PRCP","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-20","6.04","1.09","83","65","25.9","36.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-21","7.38","0.00","89","61","18.1","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-22",,"0.09","82","54","28.0","30.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-24","7.38","0.00","93","71","16.1","21.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-25","6.04","0.97","82","60","23.0","36.9",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-26","2.01","0.00","82","55","13.0","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-27","2.01","0.01","83","57","23.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-28","6.71","0.43","90","63","25.1","32.0",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-29","6.71","0.00","80","60","17.0","55.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-30","2.91","0.00","83","56","14.1","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-07-31","2.01","0.03","76","62","30.0","162.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-01","2.46","0.01","82","61","29.1","42.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-02","3.13","0.00","86","59","17.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-03","4.25","0.00","83","68","38.0","84.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-04","5.37","0.00","87","65","17.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-05","10.51","0.04","86","65","31.1","63.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-06","6.49","0.00","81","58","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-07","3.58","0.00","81","50","40.0","85.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-08","6.71","0.00","84","59","30.0","82.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-09","4.70","0.06","81","65","21.9","84.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-10","2.24","0.01","91","63","21.9","32.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-11","3.80","1.25","83","64","25.9","38.0","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-12","5.59","0.01","88","70","14.1","18.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-13","4.70","0.00","86","66","32.0","68.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-14","3.13","0.00","83","67","21.9","82.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-15","6.93","0.01","89","60","32.0","85.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-16","9.84","0.00","80","53","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-17","6.93","0.00","83","52","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-18","3.58","0.01","80","58","10.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-19","5.14","0.00","86","55","16.1","19.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-20","5.37","0.00","86","63","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-21","2.24","0.32","74","62","8.9","19.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-22","8.28","0.00","82","65","16.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-23","7.38","0.00","76","65","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-24","2.91","0.00","78","61","31.1","84.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-25","8.28","0.00","79","62","18.1","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-26","4.92","0.00","74","50","13.0","38.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-27","2.91","0.00","79","45","12.1","21.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-28","3.36","0.00","83","49","12.1","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-29","2.91","0.00","91","51","13.0","23.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-30","2.68","0.00","92","61","12.1","14.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-08-31","5.37","0.00","90","65","18.1","76.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-01","7.61","0.01","90","64","57.9","83.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-02","4.92","0.21","78","68","13.0","15.0","    1","    1","    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-03","15.43","0.02","76","57","25.9","36.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-04","13.42","0.00","67","45","28.0","35.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-05","5.82","0.00","73","37","19.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-06","4.25","0.04","73","53","15.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-07","16.33","0.00","86","61","36.0","46.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-08","12.08","0.00","68","53","25.9","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-09","6.93","0.00","70","42","15.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-10","3.13","0.00","68","38","8.9","14.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-11","2.91","0.21","66","45","13.0","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-12","7.16","0.01","76","49","21.9","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-13","8.72","0.00","81","45","25.1","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-14","6.49","0.00","73","43","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-15","5.14","0.00","72","44","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-16","9.62","1.01","75","55","18.1","23.0","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-17","3.80","0.00","65","45","13.0","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-18","4.70","0.03","71","46","13.0","17.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-19","2.91","0.00","71","56","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-20","5.82","0.00","67","57","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-21","7.61","0.00","88","56","23.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-22","5.37","0.46","77","64","19.9","42.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-23","6.26","0.00","88","60","18.1","25.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-24","16.11","0.00","82","58","35.1","46.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-25","10.51","0.00","63","52","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-26","6.93","0.00","57","44","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-27","7.16","0.08","61","49","14.1","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-28","6.49","0.42","58","48","14.1","42.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-29","2.91","0.01","71","39","14.1","32.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-09-30","8.50","0.00","73","40","19.9","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-01","5.82","0.00","67","40","16.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-02","9.40","0.23","54","45","19.9","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-03","12.08","0.00","57","41","21.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-04","7.61","0.00","60","41","16.1","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-05","5.59","0.00","65","38","14.1","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-06","7.38","0.00","70","45","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-07","8.50","0.00","71","43","18.1","23.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-08","5.37","0.00","78","34","18.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-09","2.91","0.00","75","44","10.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-10","4.70","0.00","83","45","18.1","23.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-11","4.25","0.00","80","46","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-12","2.91","0.00","68","41","8.9","12.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-13","3.36","0.40","65","38","10.1","13.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-14","8.50","0.00","63","44","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-15","7.38","0.00","62","36","18.1","46.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-16","4.47","0.00","64","31","15.0","32.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-17","6.49","0.00","65","38","15.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-18","2.46","0.00","57","41","8.9","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-19","5.82","0.00","59","27","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-20","10.51","0.21","66","27","32.0","40.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-21","8.28","0.00","52","30","21.0","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-22","4.92","0.00","57","24","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-23","5.14","0.00","67","40","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-24","6.71","0.01","73","51","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-25","8.72","0.00","72","58","16.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-26","12.30","0.14","70","52","28.0","36.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-27","17.00","0.00","69","49","36.9","48.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-28","15.88","0.01","54","41","38.0","53.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-29","8.72","0.00","51","35","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-30","11.63","0.00","61","34","30.0","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-10-31","6.93","0.00","50","28","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-01","1.12","0.00","50","19","8.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-02","3.13","0.00","51","20","13.0","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-03","2.01","0.02","46","17","13.0","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-04","6.71","0.01","51","24","21.0","25.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-05","11.41","0.00","41","21","19.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-06","4.25","0.00","43","25","8.9","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-07","5.82","0.00","53","25","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-08","0.89","0.00","62","23","8.1","10.1",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-09","2.24","0.00","60","27","8.9","12.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-10","4.03","0.00","56","27","12.1","15.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-11","1.79","0.00","62","28","8.1","10.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-12","1.34","0.00","66","26","8.9","12.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-13","4.70","0.02","61","28","10.1","15.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-14","10.74","0.04","55","31","21.9","30.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-15","5.14","0.00","51","28","15.0","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-16","7.61","0.56","49","23","21.0","28.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-17","10.07","0.06","54","37","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-18","7.38","0.02","44","35","16.1","40.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-19","8.28","0.00","45","24","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-20","6.71","0.00","50","27","15.0","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-21","8.95","0.00","60","35","17.0","28.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-22","9.40","0.95","62","55","18.1","28.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-23","16.11","0.10","59","29","29.1","35.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-24","6.93","0.00","39","18","17.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-25","8.95","0.68","45","31","30.0","44.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-26","17.90","0.00","31","24","30.0","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-27","12.08","0.00","37","30","23.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-28","4.70","0.00","39","19","12.1","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-29","6.49","0.00","51","26","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-11-30","12.30","0.55","55","32","25.9","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-01","14.54","0.00","32","25","23.9","29.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-02","9.62","0.00","28","25","19.9","25.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-03","4.92","0.00","34","26","14.1","17.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-04","7.16","0.00","32","25","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-05","12.53","0.00","31","23","21.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-06","14.54","0.00","28","21","21.9","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-07","11.63","0.00","26","17","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-08","6.93","0.00","28","15","14.1","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-09","5.14","0.00","29","3","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-10","9.84","0.03","39","25","17.0","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-11","5.82","0.11","42","17","18.1","25.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-12","11.63","0.55","36","15","30.0","38.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-13","17.00","0.00","15","9","25.1","36.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-14","11.63","0.00","21","8","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-15","6.04","0.00","23","2","15.0","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-16","4.03","0.00","25","-3","8.9","13.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-17","8.50","0.00","26","13","18.1","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-18","7.38","0.00","22","5","14.1","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-19","6.04","0.00","24","17","10.1","13.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-20","4.25","0.00","29","17","10.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-21","2.01","0.00","29","18","8.9","12.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-22","8.28","0.00","32","26","17.0","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-23","9.84","0.00","32","29","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-24","4.70","0.00","29","25","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-25","8.72","0.00","29","23","17.0","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-26","14.32","0.00","27","19","23.0","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-27","8.05","0.00","25","14","23.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-28","10.07","0.00","30","11","17.0","21.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-29","4.92","0.00","29","16","13.0","15.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-30","6.71","0.01","42","29","13.0","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2010-12-31","6.71","0.10","51","40","13.0","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-01","13.42","0.37","53","22","25.9","32.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-02","11.63","0.00","25","14","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-03","7.16","0.00","35","12","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-04","10.74","0.00","37","21","21.9","29.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-05","3.80","0.00","25","14","10.1","13.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-06","8.05","0.02","29","20","19.9","25.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-07","6.04","0.01","22","8","6.9","10.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-08","7.83","0.00","24","7","18.1","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-09","6.71","0.00","29","4","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-10","3.58","0.00","29","2","8.9","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-11","7.83","0.09","25","20","14.1","19.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-12","9.62","0.00","25","0","18.1","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-13","4.70","0.00","26","5","13.0","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-14","3.58","0.00","22","13","8.1","13.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-15","10.74","0.02","27","17","21.9","29.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-16","4.47","0.00","20","-5","12.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-17","6.93","0.00","29","11","15.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-18","8.05","0.07","36","24","16.1","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-19","6.71","0.00","24","10","15.0","21.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-20","4.03","0.01","23","10","14.1","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-21","10.96","0.00","20","-4","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-22","7.61","0.00","16","-1","17.0","21.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-23","5.82","0.00","16","-9","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-24","5.37","0.01","26","-9","13.0","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-25","6.04","0.00","30","25","16.1","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-26","4.25","0.00","29","25","13.0","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-27","5.82","0.05","27","21","16.1","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2011-01-28","6.26","0.00","30","21","17.0","45.0","    1",,,"    1",
