DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
2016-09-09,3.36,0,81,66,8.9,12.1,,,,,
2016-09-08,8.28,0.04,80,68,21,30,,,,,
2016-09-07,6.26,0.08,92,69,19.9,32,,,,,
2016-09-06,5.14,0,91,62,16.1,23.9,,,,,
2016-09-05,3.58,0,85,49,14.1,18.1,,,,,
2016-09-04,2.01,0,80,47,10.1,14.1,,,,,
2016-09-03,4.25,0,77,48,12.1,15,,,,,
2016-09-02,6.93,0,76,51,16.1,21,,,,,
2016-09-01,9.84,0,76,53,21,28,,,,,
2016-08-31,6.49,,81,53,17,36,,,,,
2016-08-30,2.91,0,80,59,13,21,,,,,
2016-08-29,3.13,0,84,62,10.1,47,,,,,
2016-08-28,4.47,0,86,69,15,30,,,,,
2016-08-27,4.25,0.68,82,61,31.1,65.1,,,,,
2016-08-26,3.58,0,85,54,10.1,27.1,,,,,
2016-08-25,7.61,0,90,67,21.9,36,,,,,
2016-08-24,6.93,0.07,83,52,18.1,25.9,,,,,
2016-08-23,4.47,0,82,48,16.1,25.1,,,,,
2016-08-22,2.91,0,77,50,12.1,15,,,,,
2016-08-21,9.17,0.08,78,53,25.9,33.1,,,,,
2016-08-20,7.38,0.02,84,62,19.9,31.1,,,,,
2016-08-19,4.7,0,87,64,19.9,34,,,,,
2016-08-18,3.58,0,83,59,28,29.1,,,,,
2016-08-17,5.59,0,83,59,23,32,,,,,
2016-08-16,8.5,1.64,83,63,19.9,25.9,,,,,
2016-08-15,3.8,0.41,77,60,10.1,31.1,,,,,
2016-08-14,3.8,0.92,81,64,18.1,25.1,,,,,
2016-08-13,7.61,0.81,83,72,19.9,25.9,,,,,
2016-08-12,8.05,0.01,93,72,23,31.1,,,,,
2016-08-11,6.93,0,93,69,16.1,19.9,,,,,
2016-08-10,2.91,0,94,62,14.1,18.1,,,,,
2016-08-09,3.36,0,88,53,12.1,33.1,,,,,
2016-08-08,3.58,0,84,49,14.1,28,,,,,
2016-08-07,7.38,0,85,56,15,19,,,,,
2016-08-06,5.82,0,85,61,13,21,,,,,
2016-08-05,6.93,0,90,65,17,21.9,,,,,
2016-08-04,4.25,0,91,56,16.1,21,,,,,
2016-08-03,2.24,0,88,58,8.9,13,,,,,
2016-08-02,2.91,0,87,61,12.1,15,,,,,
2016-08-01,4.25,0,86,61,10.1,15,,,,,
2016-07-31,5.37,0,85,65,12.1,29.1,,,,,
2016-07-30,7.61,1.63,79,65,15,55,,,,,
2016-07-29,5.59,0,85,63,23,28,,,,,
2016-07-28,4.92,0,87,60,12.1,16.1,,,,,
2016-07-27,3.8,0,91,56,15,19.9,,,,,
2016-07-26,3.8,0,90,58,12.1,25.9,,,,,
2016-07-25,8.5,0.03,90,72,17,25.1,,,,,
2016-07-24,5.37,0.12,86,71,15,25.9,,,,,
2016-07-23,3.8,0,95,62,12.1,15,,,,,
2016-07-22,8.05,0,92,70,17,21.9,,,,,
2016-07-21,5.82,0.31,91,58,31.1,45,,,,,
2016-07-20,3.58,0,88,51,12.1,15,,,,,
2016-07-19,6.26,0,87,53,17,31.1,,,,,
2016-07-18,8.05,0.07,86,62,36.9,49,,,,,
2016-07-17,8.28,0,84,51,23,32,,,,,
2016-07-16,3.36,0,76,56,8.9,16.1,,,,,
2016-07-15,8.05,0.01,80,59,21,30,,,,,
2016-07-14,10.07,0,88,62,23,27.1,,,,,
2016-07-13,8.05,0.07,89,67,21.9,30,,,,,
2016-07-12,6.93,0.45,93,59,25.9,36,,,,,
2016-07-11,3.8,0,87,59,13,17,,,,,
2016-07-10,3.8,0,85,54,12.1,15,,,,,
2016-07-09,8.28,0,77,63,16.1,30,,,,,1
2016-07-08,6.71,0.29,89,62,32,38,,,,,1
2016-07-07,5.14,0.06,90,61,14.1,19,,,,,
2016-07-06,5.82,0,89,57,17,25.1,,,,,
2016-07-05,6.49,0,88,60,17,25.1,,,,,
2016-07-04,4.03,0,77,45,15,19.9,,,,,
2016-07-03,2.91,0,78,45,10.1,19,,,,,
2016-07-02,2.91,0,77,41,10.1,16.1,,,,,
2016-07-01,8.95,0.16,75,57,21,25.1,,,,,
2016-06-30,4.47,0,82,47,14.1,19.9,,,,,
2016-06-29,3.36,0,79,40,12.1,16.1,,,,,
2016-06-28,9.17,0,71,49,17,23,,,,,
2016-06-27,10.51,0,92,64,25.1,31.1,,,,,
2016-06-26,6.71,0,89,55,19.9,25.9,,,,,
2016-06-25,2.68,0,85,46,13,16.1,,,,,
2016-06-24,4.7,0,83,53,12.1,19,,,,,
2016-06-23,4.03,0.02,77,58,14.1,16.1,,,,,
2016-06-22,4.47,0,83,51,13,17,,,,,
2016-06-21,8.05,0,82,50,23,30,,,,,
2016-06-20,10.29,0,89,60,28,33.1,,,,,
2016-06-19,4.7,0,87,54,14.1,19.9,,,,,
2016-06-18,1.57,0,86,48,8.1,17,,,,,
2016-06-17,6.04,0,85,54,15,19.9,,,,,
2016-06-16,9.62,0.98,78,63,21.9,28,,,,,
2016-06-15,4.7,0,85,58,14.1,17,,,,,
2016-06-14,6.93,0.02,74,60,14.1,18.1,,,,,
2016-06-13,3.8,0,76,41,13,17,,,,,
2016-06-12,9.17,0,78,49,17,23,,,,,
2016-06-11,10.96,0,91,63,25.1,32,,,,,
2016-06-10,4.92,0,82,52,12.1,16.1,,,,,
2016-06-09,2.91,0,74,39,10.1,14.1,,,,,
2016-06-08,10.07,0,69,46,21,28,,,,,
2016-06-07,11.41,0,67,51,19.9,27.1,,,,,
2016-06-06,10.74,0,81,55,23,32,,,,,
2016-06-05,10.51,0.08,74,53,30,40,,,,,
2016-06-04,4.92,1.52,79,53,14.1,19,,,,,
2016-06-03,3.58,0,80,45,13,19,,,,,
2016-06-02,7.61,0,82,54,18.1,21.9,,,,,
2016-06-01,4.7,0.49,81,52,17,34,,,,,
2016-05-31,5.82,0,82,50,15,18.1,,,,,
2016-05-30,6.04,0,83,53,15,19,,,,,
2016-05-29,9.17,0.02,86,58,23.9,38.9,,,,,
2016-05-28,7.38,0,88,57,21.9,30,,,,,
2016-05-27,5.14,0,84,57,15,18.1,,,,,
2016-05-26,8.05,0.03,84,64,17,23.9,,,,,
2016-05-25,7.16,0,83,51,18.1,23.9,,,,,
2016-05-24,4.92,0,83,38,16.1,19.9,,,,,
2016-05-23,2.68,0,77,31,10.1,13,,,,,
2016-05-22,6.93,0,72,40,17,23,,,,,
2016-05-21,5.82,0,73,45,16.1,19.9,,,,,
2016-05-20,4.7,0,71,38,16.1,21,,,,,
2016-05-19,3.13,0,72,36,13,18.1,,,,,
2016-05-18,6.04,0,67,41,15,19,,,,,
2016-05-17,4.25,0,64,50,12.1,15,1,,1,,
2016-05-16,11.18,0,68,32,25.1,32,,,,,
2016-05-15,10.74,0.02,49,32,25.1,31.1,,,,,
2016-05-14,12.97,0.26,54,40,29.1,38.9,,,,,
2016-05-13,10.29,0.05,67,51,21.9,27.1,,,,,
2016-05-12,7.38,0.59,77,50,23,31.1,,,,,
2016-05-11,5.37,0,66,51,10.1,14.1,,,,,
2016-05-10,8.72,0.23,53,48,16.1,21,,,,,
2016-05-09,5.37,0,62,33,14.1,17,,,,,
2016-05-08,8.28,0,68,34,19.9,23.9,,,,,
2016-05-07,7.16,0,74,43,18.1,23,,,,,
2016-05-06,,,73,44,12.1,15,,,,,
2016-05-04,7.16,0.36,59,46,16.1,21.9,,,,,
2016-05-03,3.8,0,65,36,14.1,17,,,,,
2016-05-02,5.14,0.24,53,45,13,16.1,,,,,
2016-05-01,7.83,0.02,54,46,15,19.9,,,,,
2016-04-30,8.05,0.62,55,36,15,19.9,,,,,
2016-04-29,5.37,0,54,44,13,17,,,,,
2016-04-28,9.17,0.12,48,39,16.1,21.9,,,,,
2016-04-27,,0,60,38,16.1,21.9,,,,,
2016-04-26,,0.15,60,43,,,,,,,
2016-04-25,6.49,0.32,79,45,19.9,25.9,,,,,
2016-04-24,4.92,0,67,28,13,18.1,,,,,
2016-04-23,6.71,0,60,36,14.1,18.1,,,,,
2016-04-22,8.5,0,61,45,18.1,25.9,,,,,
2016-04-21,5.82,0.47,62,49,18.1,23,,,,,
2016-04-20,8.5,0,66,44,17,23,,,,,
2016-04-19,7.38,0,65,49,16.1,21,,,,,
2016-04-18,4.92,0,82,37,16.1,23.9,,,,,
2016-04-17,2.68,0,78,35,13,15,,,,,
2016-04-16,5.59,0,74,38,16.1,21,,,,,
2016-04-15,6.93,0,69,31,15,23.9,,,,,
2016-04-14,5.82,0,58,28,14.1,21,,,,,
2016-04-13,4.92,0,50,28,14.1,28,,,,,
2016-04-12,8.05,0,49,29,18.1,25.1,,,,,
2016-04-11,11.41,0.04,59,32,25.9,35.1,,,,,
2016-04-10,7.38,0.43,41,24,16.1,32,,,,,
2016-04-09,10.51,0.01,35,22,21.9,28,,,,,
2016-04-08,8.05,0.04,40,26,18.1,23,,,,,
2016-04-07,12.08,0.1,43,32,21.9,30,,,,,
2016-04-06,9.62,0.2,53,31,17,21.9,,,,,
2016-04-05,4.92,0,39,15,14.1,18.1,,,,,
2016-04-04,10.74,0,39,23,18.1,25.9,,,,,
2016-04-03,9.62,0.06,49,19,21.9,29.1,,,,,
2016-04-02,12.08,0.08,39,25,29.1,36,,,,,
2016-04-01,12.3,0.02,52,37,21,25.9,,,,,
2016-03-31,14.09,1.22,64,48,38,55.9,,,,,
2016-03-30,8.28,0.03,61,26,25.1,35.1,,,,,
2016-03-29,5.82,0,52,30,13,17,,,,,
2016-03-28,13.42,0.12,50,36,28,36,,,,,
2016-03-27,5.82,0.43,68,30,16.1,21,,,,,
2016-03-26,4.47,0,50,23,12.1,16.1,,,,,
2016-03-25,7.38,0,45,28,18.1,23.9,,,,,
2016-03-24,8.72,0.98,57,34,21,32,,,,,
2016-03-23,9.4,0.03,53,37,18.1,23,,,,,
2016-03-22,9.17,0,62,26,23,30,,,,,
2016-03-21,6.71,0,46,26,17,25.1,,,,,
2016-03-20,7.38,0,45,24,14.1,21,,,,,
2016-03-19,9.17,0,42,27,15,19,,,,,
2016-03-18,6.71,0,50,24,16.1,25.1,,,,,
2016-03-17,16.11,0,56,29,40,53,,,,,
2016-03-16,17.9,0.03,60,44,38,51,,,,,
2016-03-15,7.38,0.07,57,46,15,21,,,,,
2016-03-14,6.04,0.02,62,43,13,16.1,,,,,
2016-03-13,8.72,0.74,49,43,17,23,,,,,
2016-03-12,2.46,0,60,24,10.1,12.1,,,,,
2016-03-11,5.14,0,54,29,13,16.1,,,,,
2016-03-10,6.49,0.05,59,45,14.1,17,,,,,
2016-03-09,,,70,58,21,25.9,,,,,
2016-03-08,8.72,0,70,48,21,29.1,,,,,
2016-03-07,8.95,0,61,30,21,27.1,,,,,
2016-03-06,6.71,0,36,15,16.1,21.9,,1,,1,
2016-03-05,3.8,0.16,33,25,8.9,11,1,,,,
2016-03-04,5.59,0,35,19,12.1,15,1,,,,
2016-03-03,3.58,0.06,29,9,8.9,12.1,1,,,,
2016-03-02,8.5,0,27,11,19.9,27.1,1,,,,
2016-03-01,12.3,0.04,31,20,23.9,33.1,,1,,1,
2016-02-29,15.88,0,49,28,31.1,40.9,1,,,,
2016-02-28,14.09,0.15,62,35,29.1,38.9,1,,,,
2016-02-27,13.2,0,41,25,23,29.1,,,,,
2016-02-26,8.28,0,31,23,17,23,,,,,
2016-02-25,15.88,0.13,34,24,28,36.9,,,,,
2016-02-24,14.76,0.29,33,31,23,29.1,,,,,
2016-02-23,6.93,0,43,19,15,21,,,,,
2016-02-22,5.37,0,38,21,12.1,14.1,,,,,
2016-02-21,5.14,0,43,24,15,19,,,,,
2016-02-20,14.32,0,62,29,38,51,,,,,1
2016-02-19,18.79,0,61,31,44.1,53.9,,,,,1
2016-02-18,7.38,0,32,3,15,21,,,,,
2016-02-17,6.49,0.04,31,5,17,23,,,,,
2016-02-16,6.26,0,29,27,13,15,,,,,
2016-02-15,6.26,0,28,16,13,17,,,,,
2016-02-14,6.26,0,18,-9,15,23,,,,,
2016-02-13,7.61,0,15,-7,18.1,27.1,,,,,
2016-02-12,11.86,0,24,3,23,33.1,,,,,
2016-02-11,7.16,0,21,2,17,21.9,,,,,
2016-02-10,12.97,0,24,9,21,28,,,,,
2016-02-09,12.3,0.05,32,24,21,28,,,,,
2016-02-08,5.82,0,42,26,15,18.1,,,,,
2016-02-07,8.5,0,48,27,21,25.9,,,,,
2016-02-06,8.28,0,38,19,17,23,,,,,
2016-02-05,6.04,0,39,16,15,19.9,,,,,
2016-02-04,9.4,0,34,20,16.1,19.9,,,,,
2016-02-03,13.87,0,54,34,32,42.1,,,,,
2016-02-02,9.62,0.3,40,22,23,31.1,,,,,
2016-02-01,6.04,0,45,21,21.9,29.1,,,,,
2016-01-31,6.71,0.15,51,30,23,29.1,,,,,
2016-01-30,7.38,0,51,26,16.1,21,,,,,
2016-01-29,10.51,0,30,17,21.9,29.1,,,,,
2016-01-28,12.75,0.02,38,26,21,28,,,,,
2016-01-27,12.75,0,31,26,23,31.1,,,,,
2016-01-26,16.11,0,44,30,29.1,38.9,,,,,
2016-01-25,8.72,0.02,43,25,18.1,21.9,,,,,
2016-01-24,7.38,0,34,12,18.1,23.9,,,,,
2016-01-23,8.5,0,32,13,18.1,23.9,,,,,
2016-01-22,7.83,0,28,19,16.1,21.9,,,,,
2016-01-21,4.47,0,26,8,10.1,12.1,,,,,
2016-01-20,3.13,0,21,3,8.1,10.1,,,,,
2016-01-19,8.72,0,22,4,19.9,23,,,,,
2016-01-18,14.99,0,14,5,23.9,29.1,,,,,
2016-01-17,14.32,0,28,7,25.1,30,,,,,
2016-01-16,13.42,0,36,28,23,29.1,,,,,
2016-01-15,7.38,0.21,40,18,17,21,,,,,
2016-01-14,5.37,0,34,16,10.1,14.1,,,,,
2016-01-13,10.51,0,16,10,17,21.9,,,,,
2016-01-12,16.55,0,25,13,32,40.9,,,,,
2016-01-11,11.41,0,17,8,21.9,28,,,,,
2016-01-10,15.66,0.18,44,17,31.1,42.9,,,,,
2016-01-09,6.93,0.07,48,41,13,19,,,,,
2016-01-08,3.8,0.21,41,26,8.1,13,,,,,
2016-01-07,2.68,0,43,21,8.9,12.1,,,,,
2016-01-06,4.03,0,37,7,12.1,15,,,,,
2016-01-05,4.92,0,28,4,15,18.1,,,,,
2016-01-04,7.16,0,27,7,16.1,21,,,,,
2016-01-03,10.07,0,33,24,21.9,29.1,,,,,
2016-01-02,12.08,0,35,26,21,28,,,,,
2016-01-01,13.87,0,28,24,21.9,27.1,,,,,
2015-12-31,11.63,0,31,28,21,25.9,,,,,
2015-12-30,8.05,0,33,31,15,18.1,,,,,
2015-12-29,10.74,0.08,41,33,23.9,32,,,,,
2015-12-28,15.21,0.6,35,28,28,38,,,,,
2015-12-27,10.74,0.25,43,33,21,25.9,,,,,
2015-12-26,7.83,0.06,43,31,21.9,27.1,,,,,1
2015-12-25,3.13,0,47,26,13,16.1,,,,,1
2015-12-24,12.75,0,,,31.1,40.9,,,,,1
2015-12-23,9.17,0.72,,,25.9,36.9,,,,,
2015-12-22,5.14,0,,,14.1,19.9,,,,,
2015-12-21,9.84,0.47,51,39,16.1,21.9,,,,,
2015-12-20,8.95,0,43,15,19.9,27.1,,,,,
2015-12-19,11.41,0,30,21,25.1,31.1,,,,,
2015-12-18,11.86,0,33,25,25.9,34,,,,,
2015-12-17,10.29,0,50,32,23,28,,,,,
2015-12-16,8.05,0.04,51,40,16.1,23,,,,,
2015-12-15,8.95,0,47,40,19.9,23.9,,,,,
2015-12-14,11.18,0.22,60,45,33.1,40.9,,,,,
2015-12-13,6.71,0,62,54,14.1,18.1,,,,,
2015-12-12,2.68,0,63,47,8.1,12.1,,,,,
2015-12-11,8.28,0,56,39,23,28,,,,,
2015-12-10,10.29,0,54,26,21.9,29.1,,,,,
2015-12-09,5.82,0,50,26,16.1,23,,,,,
2015-12-08,6.71,0,45,33,14.1,17,,,,,
2015-12-07,3.13,0,48,24,8.9,10.1,,1,,1,
2015-12-06,3.36,0,34,27,8.1,10.1,,1,,,
2015-12-05,4.7,0,33,23,8.1,11,,1,,,
2015-12-04,8.5,0,47,24,19.9,23.9,,1,,,
2015-12-03,10.74,0,45,33,18.1,21.9,1,,,,
2015-12-02,4.25,0.06,41,21,14.1,17,,1,,,
2015-12-01,6.71,0.03,49,27,15,19.9,1,,,,
2015-11-30,7.61,0,47,27,14.1,18.1,1,,,,
2015-11-29,2.91,0,40,15,8.9,11,,,,,
2015-11-28,7.61,0.04,38,26,13,17,,,,,
2015-11-27,11.41,0.44,59,34,19.9,28,,,,,
2015-11-26,11.86,0.13,60,43,18.1,25.9,,,,,
2015-11-25,4.92,0,54,23,13,18.1,,,,,
2015-11-24,2.46,0,40,12,10.1,11,,,,,
2015-11-23,6.71,0.01,32,14,15,19,,,,,1
2015-11-22,8.05,0,32,11,17,21.9,,,,,1
2015-11-21,9.17,0.09,38,29,18.1,23.9,,,,,1
2015-11-20,10.51,0,46,29,25.1,32,,,,,1
2015-11-19,16.11,0,60,36,29.1,38.9,,,,,1
2015-11-18,13.65,0.16,64,56,25.1,36,,,,,1
2015-11-17,8.05,0,61,40,16.1,19.9,,,,,
2015-11-16,4.25,0,62,26,12.1,15,,,,,
2015-11-15,7.83,0,67,30,19.9,23.9,,,,,
2015-11-14,8.28,0,51,27,16.1,21,,,,,
2015-11-13,17.67,0.04,45,37,31.1,42.1,,,,,
2015-11-12,18.79,0.18,54,44,32,44.1,,,,,
2015-11-11,5.82,0,56,26,16.1,21.9,,,,,
2015-11-10,4.92,0.37,48,36,10.1,14.1,,,,,
2015-11-09,2.24,0,56,22,8.9,12.1,,,,,
2015-11-08,2.91,0,52,22,14.1,17,,,,,
2015-11-07,10.29,0,55,31,25.1,35.1,,,,,
2015-11-06,14.09,0.2,65,48,36.9,46.1,,,,,
2015-11-05,6.26,0.01,73,45,17,25.1,,,,,
2015-11-04,3.13,0,76,38,16.1,19,,,,,
2015-11-03,1.34,0,76,34,8.9,12.1,,,,,
2015-11-02,4.03,0,72,30,15,21.9,,,,,
2015-11-01,11.18,0,65,33,25.9,34,,,,,
2015-10-31,6.26,0.11,51,34,16.1,19.9,,,,,
2015-10-30,4.47,0,51,34,8.9,14.1,,,,,
2015-10-29,15.21,0,47,37,31.1,36.9,,,,,
2015-10-28,14.09,1.11,62,47,28,35.1,,,,,
2015-10-27,9.84,0.06,58,37,18.1,25.9,,,,,
2015-10-26,4.03,0,60,30,10.1,13,,,,,
2015-10-25,6.93,0,62,37,19.9,25.1,,,,,
2015-10-24,9.62,0.42,70,51,30,36.9,,,,,
2015-10-23,7.61,0,60,42,15,18.1,,,,,
2015-10-22,6.49,0,67,34,14.1,17,,,,,
2015-10-21,7.83,0.01,74,50,18.1,25.1,,,,,
2015-10-20,9.17,0,76,53,17,23.9,,,,,
2015-10-19,12.75,0,69,23,25.1,34,,,,,
2015-10-18,3.8,0,52,22,16.1,21.9,,,,,
2015-10-17,7.83,0,49,22,21,25.1,,,,,
2015-10-16,9.4,0,56,30,19.9,29.1,,,,,
2015-10-15,10.29,0.03,65,29,33.1,44.1,,,,,
2015-10-14,5.82,0,58,30,14.1,21,,,,,
2015-10-13,11.86,0,60,49,23,29.1,,,,,
2015-10-12,10.51,0,77,49,21,25.9,,,,,
2015-10-11,9.62,0,76,39,21,28,,,,,
2015-10-10,3.8,0,66,32,13,17,,,,,
2015-10-09,8.28,0.01,65,37,18.1,23.9,,,,,
2015-10-08,4.47,0,75,41,14.1,21,,,,,
2015-10-07,5.14,0,75,44,17,23.9,,,,,
2015-10-06,3.58,0,70,49,10.1,13,,,,,
2015-10-05,4.47,0,72,50,8.9,12.1,,,,,
2015-10-04,6.93,0.01,59,47,13,16.1,,,,,
2015-10-03,13.87,0.07,50,46,23,31.1,,,,,
2015-10-02,14.32,0,59,46,23.9,31.1,,,,,
2015-10-01,12.3,0,61,46,21.9,29.1,,,,,
2015-09-30,12.08,0,66,49,21,28,,,,,
2015-09-29,7.83,0.25,75,55,21,28,,,,,
2015-09-28,3.8,0,80,59,12.1,17,,,,,
2015-09-27,5.82,0,77,52,12.1,30,,,,,
2015-09-26,8.28,0,77,60,17,21.9,,,,,
2015-09-25,6.71,0,80,54,16.1,21.9,,,,,
2015-09-24,4.7,0,79,47,13,16.1,,,,,
2015-09-23,2.46,0,78,42,10.1,14.1,,,,,
2015-09-22,0.89,0,77,40,8.1,11,,,,,
2015-09-21,4.7,0,73,42,14.1,19,,,,,
2015-09-20,2.91,0,71,39,10.1,13,,,,,
2015-09-19,10.51,0.19,72,51,23.9,31.1,,,,,
2015-09-18,5.37,0.57,79,55,18.1,28,,,,,
2015-09-17,4.25,0,84,46,17,23,,,,,
2015-09-16,3.8,0,83,44,14.1,32,,,,,
2015-09-15,4.47,0,82,52,14.1,19,,,,,
2015-09-14,5.59,0,78,38,17,21.9,,,,,
2015-09-13,7.38,0,68,38,18.1,25.9,,,,,
2015-09-12,8.95,0,60,40,18.1,23.9,,,,,
2015-09-11,7.83,0.12,66,52,14.1,19,,,,,
2015-09-10,2.01,0,79,45,13,21,,,,,
2015-09-09,7.38,0.02,79,52,13,17,,,,,
2015-09-08,6.04,0,88,66,21.9,29.1,,,,,
2015-09-07,4.92,0,91,60,17,23,,,,,
2015-09-06,2.46,0,88,60,8.9,12.1,,,,,
2015-09-05,4.47,0.06,80,63,19.9,25.1,,,,,
2015-09-04,2.68,0,84,64,10.1,13,,,,,
2015-09-03,5.59,0.58,88,65,15,21,,,,,1
2015-09-02,5.59,0.01,91,63,18.1,23,,,,,
2015-09-01,3.58,0,89,57,13,16.1,,,,,
2015-08-31,4.03,0,84,58,14.1,27.1,,,,,
2015-08-30,2.68,0.03,83,63,12.1,15,,,,,
2015-08-29,2.01,0,76,58,13,32,,,,,
2015-08-28,2.91,0,76,42,10.1,21.9,,,,,
2015-08-27,3.58,0,69,45,13,19,,,,,
2015-08-26,5.82,0,66,51,14.1,16.1,,,,,
2015-08-25,8.28,0,66,53,16.1,25.1,,,,,
2015-08-24,9.4,0,74,48,21.9,29.1,,,,,
2015-08-23,5.82,0.18,80,50,19.9,29.1,,,,,
2015-08-22,2.91,0,79,50,13,16.1,,,,,
2015-08-21,3.8,0,78,49,25.1,40,,,,,
2015-08-20,11.41,0.24,73,57,23.9,31.1,,,,,
2015-08-19,8.05,0.55,86,69,25.9,35.1,,,,,
2015-08-18,4.92,0,83,63,14.1,18.1,,,,,
2015-08-17,4.7,0,87,63,15,19.9,,,,,
2015-08-16,5.14,0,86,58,13,17,,,,,
2015-08-15,3.8,0,83,60,13,45,,,,,
2015-08-14,8.5,0.03,85,64,16.1,21.9,,,,,
2015-08-13,8.5,0.01,84,54,18.1,23.9,,,,,
2015-08-12,7.38,0,76,54,15,19.9,,,,,
2015-08-11,9.17,0,80,61,18.1,42.1,,,,,
2015-08-10,3.13,0.6,76,62,21,25.9,,,,,
2015-08-09,4.92,0.23,78,67,12.1,21,,,,,
2015-08-08,4.25,0,76,58,10.1,13,,,,,
2015-08-07,3.8,0,79,50,13,16.1,,,,,
2015-08-06,4.7,0,77,54,13,18.1,,,,,
2015-08-05,4.7,0,80,50,25.9,31.1,,,,,
2015-08-04,6.71,0,81,50,17,45,,,,,1
2015-08-03,10.96,0.2,82,54,21.9,31.1,,,,,1
2015-08-02,10.51,0.82,90,54,28,38.9,,,,,1
2015-08-01,8.72,0,84,56,18.1,25.1,,,,,
2015-07-31,10.51,0,86,60,21.9,32,,,,,
2015-07-30,9.4,0,86,59,21,28,,,,,
2015-07-29,5.82,0.64,89,60,31.1,38.9,,,,,
2015-07-28,3.36,0,89,57,10.1,15,,,,,
2015-07-27,3.13,0,88,57,10.1,14.1,,,,,
2015-07-26,4.03,0,86,64,15,55.9,,,,,
2015-07-25,5.82,0,87,58,21,23,,,,,
2015-07-24,5.14,0,87,61,13,29.1,,,,,
2015-07-23,4.92,0,84,52,12.1,36.9,,,,,
2015-07-22,6.49,0,79,51,15,21,,,,,
2015-07-21,9.84,0,80,64,16.1,23.9,,,,,
2015-07-20,6.26,0,85,54,15,19.9,,,,,
2015-07-19,9.17,0,91,63,19.9,36.9,,,,,
2015-07-18,6.49,0.1,89,65,23,33.1,,,,,
2015-07-17,7.83,0.42,88,65,16.1,19.9,,,,,
2015-07-16,4.25,0,76,47,14.1,18.1,,,,,
2015-07-15,7.61,0,78,52,18.1,28,,,,,
2015-07-14,12.53,0.28,81,65,23,29.1,,,,,
2015-07-13,6.71,0,81,54,16.1,21.9,,,,,
2015-07-12,4.25,0,80,58,12.1,16.1,,,,,
2015-07-11,3.13,0,83,51,10.1,14.1,,,,,
2015-07-10,2.46,0,80,50,10.1,13,,,,,
2015-07-09,4.92,0.01,75,56,13,19,,,,,
2015-07-08,4.7,0,66,56,12.1,16.1,,,,,
2015-07-07,8.95,0.01,74,63,17,25.1,,,,,
2015-07-06,4.03,0,83,50,13,21.9,,,,,
2015-07-05,1.57,0,81,51,8.9,14.1,,,,,
2015-07-04,2.24,0,79,46,8.9,12.1,,,,,
2015-07-03,2.24,0,76,45,8.1,13,,,,,
2015-07-02,4.92,0,75,49,13,17,,,,,
2015-07-01,6.49,0,71,53,14.1,17,,,,,
2015-06-30,4.7,0.01,75,62,12.1,15,,,,,1
2015-06-29,4.92,0,74,53,15,23.9,,,,,1
2015-06-28,9.84,0.01,77,54,21.9,32,,,,,1
2015-06-27,16.11,0.47,64,56,25.9,40,,,,,1
2015-06-26,6.04,0,76,53,15,21,,,,,
2015-06-25,2.24,0,70,54,10.1,13,,,,,
2015-06-24,3.13,0,79,50,8.9,13,,,,,
2015-06-23,9.84,0.65,79,59,42.9,55.9,,,,,
2015-06-22,7.61,0.03,83,56,23,33.1,,,,,
2015-06-21,7.61,0.01,82,59,16.1,19.9,,,,,
2015-06-20,5.14,0.01,75,54,12.1,14.1,,,,,
2015-06-19,6.04,0,74,56,14.1,17,,,,,
2015-06-18,5.59,0.21,81,65,16.1,21.9,,,,,
2015-06-17,5.37,0.03,74,58,15,21,,,,,
2015-06-16,8.95,0.04,81,62,18.1,23,,,,,
2015-06-15,5.14,0.33,83,68,17,23,,,,,
2015-06-14,3.8,0.95,81,63,13,19,,,,,
2015-06-13,4.92,0.24,71,58,8.9,17,,,,,
2015-06-12,6.71,0.52,80,61,18.1,25.9,,,,,
2015-06-11,5.82,0,74,62,10.1,15,,,,,
2015-06-10,11.41,0.04,88,57,28,36,,,,,
2015-06-09,8.28,0,77,56,16.1,19.9,,,,,
2015-06-08,10.29,0.15,80,60,28,38,,,,,
2015-06-07,7.16,0.26,80,42,25.1,34,,,,,
2015-06-06,7.61,0,74,52,15,21,,,,,
2015-06-05,7.61,0,81,53,19.9,23.9,,,,,
2015-06-04,3.58,0,79,51,12.1,19,,,,,
2015-06-03,4.92,0,74,40,13,17,,,,,
2015-06-02,4.7,0,71,39,13,18.1,,,,,
2015-06-01,6.71,0,65,42,14.1,18.1,,,,,
2015-05-31,12.53,1.23,53,48,21,27.1,,,,,
2015-05-30,9.62,1.41,80,52,23.9,30,,,,,
2015-05-29,6.04,0,83,55,15,19.9,,,,,
2015-05-28,3.8,0,76,47,13,17,,,,,
2015-05-27,10.51,0,79,61,23.9,31.1,,,,,
2015-05-26,7.61,0.18,83,61,18.1,29.1,,,,,
2015-05-25,12.08,0.07,83,63,29.1,38.9,,,,,
2015-05-24,5.59,0,77,44,15,19,,,,,
2015-05-23,3.8,0,76,32,14.1,19,,,,,
2015-05-22,8.72,0.01,67,44,17,23.9,,,,,
2015-05-21,7.38,0,64,44,18.1,25.1,,,,,
2015-05-20,4.92,0.02,60,39,15,23,,,,,
