Date,Average Wind Speed,Precipitation,Max. Temperature,Min. Temperature,Wind speed Fastest 2 min,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
1/1/10,11.86,0,18,9,18.1,23,,,,,,,
1/2/10,12.3,0,16,2,19.9,23.9,1,,,,1,,
1/3/10,10.29,0,18,1,18.1,23.9,,,,,,,
1/4/10,11.63,0,18,8,18.1,23.9,,,,,1,,
1/5/10,10.96,0,18,8,17,23,,,,,1,,
1/6/10,4.25,0,23,11,13,15,,,,,1,,
1/7/10,7.83,0.14,25,9,19.9,28,1,1,,,1,,
1/8/10,8.95,0,25,10,16.1,21,,,,,1,,
1/9/10,7.38,0,19,9,15,18.1,,,,,,,
1/10/10,4.92,0,20,6,15,21.9,,,,,,,
1/11/10,10.29,0,25,16,16.1,21,1,,,,1,,
1/12/10,4.25,0,30,14,12.1,15,1,,,,1,,
1/13/10,5.59,0,39,11,18.1,23,1,,,,1,,
1/14/10,4.92,0,44,23,15,19.9,,,,,,,
1/15/10,3.13,0,41,34,8.9,14.1,1,,,,1,,
1/16/10,2.24,0,39,31,10.1,18.1,1,1,,,1,,
1/17/10,6.49,0,36,27,13,16.1,1,1,,,,,
1/18/10,4.92,0,33,27,12.1,14.1,1,1,,,,,
1/19/10,2.46,0,36,29,8.1,12.1,1,1,,,,,
1/20/10,10.74,0.03,34,27,19.9,23.9,,,,,1,,
1/21/10,9.17,0.57,38,32,18.1,25.1,1,,,,,,
1/22/10,6.04,0.02,39,34,10.1,14.1,1,,,,,,
1/23/10,8.5,0,49,36,17,25.1,1,,,,1,,
1/24/10,11.18,0.39,55,37,19.9,32,1,,,,,,
1/25/10,10.29,0.06,37,25,25.1,36.9,1,1,,,,,
1/26/10,11.41,0.01,25,18,23.9,35.1,,,,,,,
1/27/10,6.93,0.02,32,16,13,16.1,1,,,,,,
1/28/10,11.63,0,33,9,25.1,32,1,,,,,,
1/29/10,6.49,0,19,9,15,21,,,,,,,
1/30/10,8.05,0,26,15,14.1,18.1,,,,,,,
1/31/10,3.36,0,29,10,13,17,,,,,,,
2/1/10,1.79,0,36,17,6.9,10.1,,,,,,,
2/2/10,4.92,0,38,30,14.1,19.9,,,,,1,,
2/3/10,4.92,0,32,23,15,18.1,1,,,,1,,
2/4/10,6.04,0,38,22,14.1,16.1,1,,,,1,,
2/5/10,12.08,0.28,35,30,23.9,36,1,1,,,1,,1
2/6/10,12.08,0.02,30,17,23,36.9,1,,,,,,1
2/7/10,2.24,0,28,9,8.1,12.1,1,,,,,,
2/8/10,4.7,0,27,9,13,16.1,1,,,,1,,
2/9/10,7.61,0.13,28,11,21.9,30,1,,,,1,,
2/10/10,15.66,0.02,26,11,29.1,38,1,,,,1,,
2/11/10,5.59,0,27,14,14.1,16.1,,,,,,,
2/12/10,2.24,0,30,5,8.1,10.1,1,1,,,1,,
2/13/10,6.26,0,28,12,21,25.1,1,1,,,1,,
2/14/10,2.46,0,31,8,10.1,14.1,1,,,,1,,
2/15/10,10.07,0.11,26,21,17,21.9,1,,,,1,,
2/16/10,10.07,0,26,21,19.9,25.1,1,,,,1,,
2/17/10,8.5,0,30,16,15,21,,,,,,,
2/18/10,6.49,0,35,22,14.1,21,,,,,,,
2/19/10,2.01,0,39,11,8.1,10.1,1,,,,1,,
2/20/10,3.13,0.05,39,27,12.1,14.1,1,,,,1,,
2/21/10,3.36,0.16,39,34,8.1,12.1,1,,,,1,,
2/22/10,7.38,0.16,37,32,17,21,1,1,,,,,
2/23/10,7.38,0,33,26,14.1,17,1,,,,1,,
2/24/10,8.72,0.01,27,20,18.1,23,1,,,,1,,
2/25/10,12.3,0,33,21,23,30,1,,,,1,,
2/26/10,16.11,0,34,19,23.9,32,,,,,,,
2/27/10,10.51,0.01,33,25,18.1,23.9,1,,,,,,
2/28/10,7.38,0.01,37,31,14.1,19.9,1,,,,,,
3/1/10,5.59,0,39,30,12.1,15,,,,,,,
3/2/10,8.05,0,41,29,15,19.9,,,,,,,
3/3/10,7.61,0,37,27,15,19.9,1,,,,,,
3/4/10,4.7,0,44,23,13,16.1,1,,,,1,,
3/5/10,3.8,0,46,24,10.1,14.1,,,,,,,
3/6/10,1.79,0,49,21,8.1,10.1,1,,,,1,,
3/7/10,3.13,0.1,55,23,12.1,16.1,1,,,,1,,
3/8/10,1.79,0,59,31,8.1,12.1,1,1,,,1,,
3/9/10,4.92,0.02,61,34,14.1,19.9,1,,,,1,,
3/10/10,7.16,0.02,71,49,15,21.9,,,,,1,,
3/11/10,8.72,0.13,64,51,19.9,25.9,1,,1,,,,
3/12/10,4.25,0.24,56,43,16.1,23.9,1,1,1,,1,,
3/13/10,5.82,0.65,51,42,12.1,16.1,1,,,,,,
3/14/10,10.96,0.05,46,38,19.9,25.1,1,,,,,,
3/15/10,7.61,0,46,41,15,18.1,,,,,,,
3/16/10,4.92,0,61,35,12.1,19.9,1,,,,1,,
3/17/10,4.47,0,63,34,13,21,,,,,,,
3/18/10,5.82,0,64,37,16.1,19.9,,,,,,,
3/19/10,4.25,0,66,37,17,21.9,,,,,,,
3/20/10,5.37,0,68,39,16.1,23,1,,,,1,,
3/21/10,10.51,0.01,53,39,19.9,30,,,,,,,
3/22/10,8.5,0.75,44,39,21,31.1,1,,,,,,
3/23/10,4.25,0,59,33,14.1,18.1,1,1,,,,,
3/24/10,2.91,0,65,37,10.1,14.1,,,,,,,
3/25/10,10.51,0.64,56,36,23.9,35.1,1,,,,1,,
3/26/10,8.5,0,45,29,19.9,30,,,,,,,
3/27/10,8.5,0,57,30,17,25.1,,,,,,,
3/28/10,8.05,0.75,52,39,21.9,28,1,,,,,,
3/29/10,8.72,0,54,36,17,23,,,,,,,
3/30/10,2.68,0,61,32,10.1,16.1,1,1,,,1,,
3/31/10,7.38,0,79,40,19.9,28,,,,,,,
4/1/10,7.83,0,82,53,19.9,25.1,,,,,,,
4/2/10,7.83,0,80,59,18.1,29.1,,,,,,,
4/3/10,6.26,0.2,69,46,25.9,33.1,1,,,,,,
4/4/10,7.61,0.04,75,43,18.1,23.9,1,,,,,,
4/5/10,7.38,0.36,78,63,25.9,36.9,1,,1,,1,,
4/6/10,12.75,0,83,63,23.9,38,,,,,,,
4/7/10,10.96,1,73,55,21,32,1,,1,,,,
4/8/10,11.41,0.03,55,37,25.1,32,,,,,,,
4/9/10,8.05,0,56,35,19.9,25.9,,,,,,,
4/10/10,6.04,0,70,35,16.1,23.9,,,,,,,
4/11/10,2.68,0,75,45,10.1,15,,,,,1,,
4/12/10,6.49,0,73,51,16.1,21.9,,,,,,,
4/13/10,4.7,0,80,49,14.1,18.1,,,,,,,
4/14/10,3.8,0,82,51,8.9,14.1,,,,,,,
4/15/10,5.37,0,82,52,16.1,23.9,1,,,,1,,
4/16/10,11.18,0,74,50,23,32,,,,,,,
4/17/10,9.62,0,59,39,23.9,33.1,,,,,,,
4/18/10,6.93,0,61,37,14.1,19.9,,,,,,,
4/19/10,4.47,0,63,40,14.1,18.1,,,,,,,
4/20/10,2.24,0,67,44,10.1,14.1,,,,,,,
4/21/10,1.79,0,71,41,10.1,18.1,,,,,,,
4/22/10,3.36,0,72,44,18.1,23.9,,,,,,,
4/23/10,5.14,0.14,61,55,15,18.1,1,,,,1,,
4/24/10,9.17,0.24,70,58,25.1,36,1,,,,1,,
4/25/10,9.17,0.8,60,54,19.9,28,1,,1,,,,
4/26/10,10.51,0,64,47,21,25.1,1,,,,,,
4/27/10,8.28,0,58,42,16.1,23.9,,,,,,,
4/28/10,2.91,0,63,34,10.1,14.1,,,,,,,
4/29/10,8.72,0,76,42,21,31.1,,,,,,,
4/30/10,10.51,0,79,64,23,31.1,,,,,,,
5/1/10,7.16,0.35,74,63,18.1,31.1,1,,1,,1,,
5/2/10,6.04,0.39,74,63,15,23.9,1,,,,,,
5/3/10,6.26,0.21,75,53,30,40.9,1,,1,,,,
5/4/10,3.58,0.01,76,53,13,21,1,,,,,,
5/5/10,6.93,0,82,54,21,30,,,1,,,,
5/6/10,3.13,0,72,49,12.1,21,,,,,1,,
5/7/10,11.63,0.37,82,53,32,45,1,,1,,,,
5/8/10,17,0,53,44,29.1,40.9,,,,,,,
5/9/10,5.82,0,59,39,14.1,16.1,,,,,,,
5/10/10,6.71,0.15,61,38,15,21,,,,,,,
5/11/10,11.18,0.5,76,49,21.9,32,1,,1,,,,
5/12/10,4.92,0.35,69,54,14.1,18.1,1,,1,,1,,
5/13/10,11.41,0.14,81,59,23.9,35.1,1,,1,,1,,
5/14/10,7.61,0.09,72,57,16.1,21.9,1,,1,,,,
5/15/10,3.8,0,68,52,12.1,16.1,,,,,,,
5/16/10,7.61,0.01,63,58,15,19.9,,,,,,,
5/17/10,5.82,0.43,58,52,12.1,15,1,,,,,,
5/18/10,6.49,0.03,59,54,13,16.1,1,,,,1,,
5/19/10,4.7,0,62,52,12.1,16.1,1,,,,,,
5/20/10,6.49,0.55,70,49,17,23.9,1,1,,,1,,
5/21/10,5.82,0.16,71,60,14.1,18.1,1,,,,,,
5/22/10,3.58,0,78,58,14.1,19.9,1,,,,,,
5/23/10,3.13,0,87,57,10.1,15,1,,,,,,
5/24/10,4.47,0,88,67,15,21.9,1,,,,1,,
5/25/10,3.13,0,86,65,12.1,18.1,,,,,,,
5/26/10,2.01,0.02,89,66,12.1,13,1,,1,,,,
5/27/10,6.49,0.04,88,68,18.1,21.9,1,,1,,1,,
5/28/10,5.14,0,87,63,10.1,21,,,,,,,
5/29/10,4.92,0,88,65,12.1,17,,,,,,,
5/30/10,2.91,0,89,64,12.1,14.1,,,,,,,
5/31/10,6.26,0.26,85,66,23.9,35.1,1,,1,,1,,
6/1/10,2.91,0,83,66,8.9,13,1,,,,1,,
6/2/10,5.59,0.2,82,66,29.1,36.9,1,,1,,1,,
6/3/10,3.36,0.51,81,67,13,19.9,1,,1,,,,
6/4/10,4.92,0.07,86,66,15,21.9,1,,,,1,,
6/5/10,8.05,0.05,85,74,18.1,29.1,1,,,,1,,
6/6/10,12.3,0.02,78,62,29.1,36.9,1,,1,,,,
6/7/10,4.92,0.01,77,59,12.1,14.1,,,,,,,
6/8/10,4.92,0,75,65,12.1,19.9,,,,,,,
6/9/10,6.04,0,82,69,17,21,1,,1,,,,
6/10/10,3.58,0,85,64,10.1,14.1,,,,,,,
6/11/10,6.04,0,89,70,29.1,42.9,1,,1,,,,
6/12/10,7.16,,88,71,35.1,48.1,1,1,1,,1,,
6/13/10,6.04,0.42,85,70,33.1,46.1,1,,1,,,,
6/14/10,3.8,1.21,86,70,25.9,33.1,1,1,1,,1,,
6/15/10,4.03,0.62,86,68,31.1,38,1,,1,,1,,
6/16/10,6.93,0,81,69,17,21.9,,,,,,,
6/17/10,2.24,0,85,64,8.1,12.1,,,,,,,
6/18/10,6.04,0.6,90,66,29.1,38.9,1,,1,,,,1
6/19/10,6.04,0.51,86,67,35.1,42.9,1,,1,,,,1
6/20/10,3.36,0,90,70,10.1,18.1,,,,,,,1
6/21/10,6.04,1.92,84,69,46.1,55.9,1,,1,,1,,1
6/22/10,4.7,1.67,83,67,28,38.9,1,,1,,,,
6/23/10,6.71,0,91,71,29.1,36.9,1,,,,1,,1
6/24/10,7.83,0.03,81,69,16.1,21.9,,,,,,,1
6/25/10,2.01,0,86,62,8.1,14.1,,,,,,,
6/26/10,4.47,0,91,66,15,21.9,,,,,,,
6/27/10,8.05,1.49,88,73,32,44.1,1,,1,,1,,
6/28/10,8.28,0.05,85,71,21,28,1,,,,,,
6/29/10,6.26,0,78,64,13,16.1,,,,,,,
6/30/10,4.47,0,77,56,12.1,18.1,,,,,,,
7/1/10,3.8,0,78,57,12.1,17,,,,,,,
7/2/10,4.92,0,80,57,14.1,18.1,,,,,,,
7/3/10,3.13,0,86,57,13,25.1,,,,,1,,
7/4/10,4.47,0,90,67,14.1,19.9,1,,,,1,,
7/5/10,4.47,0,88,72,14.1,19.9,1,,,,1,,
7/6/10,3.58,0,91,67,14.1,17,1,,,,1,,
7/7/10,2.24,0,92,71,8.9,15,1,,,,1,,
7/8/10,2.24,0.38,92,74,17,25.9,1,,1,,1,,
7/9/10,5.82,0.27,85,73,14.1,18.1,1,,1,,,,
7/10/10,4.47,0,86,67,12.1,17,,,,,,,
7/11/10,2.01,0,86,66,10.1,14.1,,,,,,,
7/12/10,3.8,0.39,86,69,14.1,25.9,1,,1,,1,,
7/13/10,2.24,0.09,82,70,16.1,21.9,1,,1,,1,,
7/14/10,2.01,0.01,90,69,8.1,13,1,,,,,,
7/15/10,4.92,0.42,92,73,30,38.9,1,,1,,1,,
7/16/10,3.8,0.01,89,72,8.1,10.1,1,,,,,,
7/17/10,4.92,0,90,71,16.1,25.1,,,1,,1,,
7/18/10,4.92,1.02,84,68,28,38.9,1,,1,,1,,
7/19/10,5.37,0.02,87,72,15,19.9,1,,,,,,
7/20/10,4.47,1.32,81,69,18.1,25.1,1,1,,,,,
7/21/10,2.46,0.31,87,71,12.1,16.1,1,,,,,,
7/22/10,3.8,0.46,88,72,16.1,23.9,1,,1,,1,,
7/23/10,7.61,0,92,78,16.1,23.9,,,1,,,,
7/24/10,8.05,0,92,77,18.1,23.9,,,,,,,
7/25/10,5.82,0.4,87,72,16.1,21.9,1,,1,,,,
7/26/10,3.8,0,86,69,12.1,17,,,,,,,
7/27/10,1.12,0,90,70,6.9,10.1,,,,,,,
7/28/10,6.04,1.21,91,73,19.9,23.9,1,,1,,1,,
7/29/10,6.04,0.01,85,70,14.1,21,1,,1,,,,
7/30/10,3.58,0,82,67,10.1,23.9,,,,,,,
7/31/10,4.7,0,78,70,14.1,19.9,,,,,,,
8/1/10,4.25,0,84,66,10.1,14.1,1,,,,1,,
8/2/10,2.01,0,88,68,8.9,12.1,1,,,,1,,
8/3/10,4.7,0.1,92,73,19.9,25.1,1,,1,,1,,
8/4/10,5.82,0.07,96,74,28,40,1,,1,,1,,
8/5/10,5.82,0.01,87,72,15,21,1,,1,,1,,
8/6/10,5.59,0,82,66,14.1,21,,,,,,,
8/7/10,1.34,0,84,63,10.1,13,1,,,,1,,
8/8/10,2.68,0,87,64,10.1,14.1,1,,,,1,,
8/9/10,2.46,0,93,70,8.9,13,1,,,,1,,
8/10/10,2.01,0,95,77,8.9,13,,,,,1,,
8/11/10,4.03,0,95,78,16.1,21,1,,1,,1,,
8/12/10,3.13,0,93,74,12.1,14.1,1,,,,,,
8/13/10,2.91,0,96,73,12.1,15,,,1,,,,
8/14/10,2.68,0,91,74,17,21,,,,,1,,
8/15/10,6.49,0,93,72,16.1,21,1,,,,1,,
8/16/10,6.71,0,85,66,12.1,16.1,,,,,,,
8/17/10,2.68,0,86,62,10.1,16.1,,,,,,,
8/18/10,4.7,0,87,70,13,16.1,,,,,,,
8/19/10,2.01,0,91,65,6.9,13,,,,,,,
8/20/10,4.92,0,94,71,14.1,21.9,,,,,1,,
8/21/10,5.82,0.07,84,72,16.1,19.9,1,,,,,,
8/22/10,7.61,0,87,69,16.1,23.9,1,,,,1,,
8/23/10,4.47,0,85,64,12.1,35.1,1,,,,,,
8/24/10,3.8,0,82,64,12.1,25.9,1,,,,1,,
8/25/10,6.93,0,84,64,14.1,18.1,,,,,,,
8/26/10,4.92,0,78,58,15,29.1,,,,,,,
8/27/10,2.24,0,83,53,8.9,18.1,,,,,,,
8/28/10,2.01,0,89,56,12.1,25.1,,,,,,,
8/29/10,4.03,0.01,94,70,14.1,19.9,,,,,,,
8/30/10,4.03,0,89,67,15,19.9,1,,,,1,,
8/31/10,4.47,0,90,69,15,19.9,,,,,,,
9/1/10,6.04,0,89,69,18.1,25.9,,,,,,,
9/2/10,6.93,0,83,70,17,25.9,,,,,,,
9/3/10,12.53,0.08,77,64,28,36.9,1,,,,,,
9/4/10,9.84,0,73,54,21,29.1,,,,,,,
9/5/10,2.68,0,78,49,12.1,19.9,,,,,,,
9/6/10,6.49,0,88,59,18.1,28,,,,,,,
9/7/10,6.71,0.01,84,62,18.1,25.9,,,1,,,,
9/8/10,6.49,0,79,55,15,21.9,,,,,,,
9/9/10,2.91,0,76,49,10.1,21.9,,,,,,,
9/10/10,5.14,0,81,55,15,19.9,,,,,,,
9/11/10,7.38,0.14,79,61,21,25.9,1,,,,1,,
9/12/10,6.93,0,83,56,16.1,21.9,,,,,,,
9/13/10,6.49,0,89,61,21.9,28,,,,,,,
9/14/10,1.79,0,82,61,10.1,12.1,,,,,,,
9/15/10,4.03,0,87,58,10.1,15,,,,,,,
9/16/10,11.41,0.03,81,58,28,36,,,,,,,
9/17/10,2.01,0,76,53,8.9,13,,,,,,,
9/18/10,2.91,0,86,53,15,18.1,,,,,,,
9/19/10,2.46,0.23,82,64,14.1,19.9,1,,,,1,,
9/20/10,2.91,0,88,66,8.9,25.9,,,,,,,
9/21/10,6.71,0,93,68,18.1,23.9,,,,,,,
9/22/10,2.91,0.21,78,64,16.1,21.9,1,,1,,,,
9/23/10,6.71,0.01,92,63,21,31.1,1,,,,1,,
9/24/10,10.51,0,83,62,21.9,35.1,,,,,,,
9/25/10,8.5,0,73,54,17,21.9,,,,,,,
9/26/10,7.38,0.07,64,51,15,19.9,,,,,,,
9/27/10,7.61,0,71,46,15,19.9,,,,,,,
9/28/10,3.8,0,71,52,10.1,15,,,,,,,
9/29/10,1.34,0,79,45,8.9,14.1,,,,,,,
9/30/10,9.84,0,80,50,23,33.1,,,,,,,
10/1/10,5.59,0,72,47,15,21,,,,,,,
10/2/10,8.28,0.32,59,48,17,23.9,1,,,,,,
10/3/10,9.84,0,59,41,17,23.9,,,,,,,
10/4/10,7.16,0,63,39,16.1,21,,,,,,,
10/5/10,6.26,0,67,40,14.1,18.1,,,,,,,
10/6/10,7.38,0,74,46,17,32,,,,,,,
10/7/10,5.82,0,79,54,16.1,21,,,,,,,
10/8/10,2.01,0,81,44,10.1,15,,,,,,,
10/9/10,1.12,0,85,47,10.1,14.1,,,,,,,
10/10/10,1.57,0,86,54,13,17,,,,,,,
10/11/10,2.91,0,85,55,15,21.9,1,,,,,,
10/12/10,2.91,0,83,53,13,17,,,,,,,
10/13/10,7.38,0.26,76,52,23,36,1,,1,,1,,
10/14/10,7.38,0,66,45,15,21,,,,,,,
10/15/10,10.07,0,65,48,21,28,,,,,,,
10/16/10,4.47,0,70,39,14.1,18.1,1,,,,,,
10/17/10,2.91,0,74,47,8.9,14.1,,,,,,,
10/18/10,5.14,0.16,64,47,17,25.1,,,,,,,
10/19/10,2.46,0,63,38,12.1,15,1,1,,,,,
10/20/10,6.04,0,69,38,19.9,30,,,,,,,
10/21/10,8.95,0,60,40,23.9,30,,,,,,,
10/22/10,2.24,0,67,33,10.1,16.1,,,,,,,
10/23/10,3.8,0,73,46,12.1,17,,,,,,,
10/24/10,7.61,0.01,74,61,18.1,25.1,,,1,,,,
10/25/10,8.72,0,72,62,15,21.9,1,,,,,,
10/26/10,11.41,0.13,74,54,36.9,53.9,,,1,,,,
10/27/10,10.96,0.01,70,50,25.1,35.1,,,,,,,
10/28/10,13.87,0,57,40,23,31.1,,,,,,,
10/29/10,3.58,0,53,35,15,21,,,,,,,
10/30/10,6.26,0,63,32,19.9,28,,,,,,,
10/31/10,6.49,0,54,40,16.1,21.9,,,,,,,
11/1/10,6.04,0,57,34,14.1,18.1,,,,,,,
11/2/10,7.16,0,51,34,14.1,21,,,,,,,
11/3/10,2.01,0,59,28,10.1,13,1,,,,1,,
11/4/10,10.96,0.01,53,39,21,25.9,,,,,,,
11/5/10,10.51,0.01,46,33,21,28,1,,,,,,
11/6/10,3.8,0,45,29,12.1,15,,,,,,,
11/7/10,5.14,0,59,28,17,23,,,,,,,
11/8/10,2.46,0,69,35,10.1,12.1,,,,,,,
11/9/10,1.12,0,71,36,8.9,13,,,,,,,
11/10/10,1.34,0,71,37,8.9,13,1,,,,1,,
11/11/10,0.89,0,74,40,6.9,23.9,,,,,1,,
11/12/10,2.01,0,71,41,8.9,14.1,1,,,,1,,
11/13/10,6.93,0.18,69,41,21.9,30,1,,,,,,
11/14/10,6.71,0,49,36,21,25.9,,,,,,,
11/15/10,2.68,0,51,29,10.1,14.1,,,,,,,
11/16/10,7.38,0.36,44,30,18.1,23.9,1,,,,1,,
11/17/10,5.82,0,50,34,16.1,21,1,,,,1,,
11/18/10,5.82,0,47,30,14.1,18.1,1,,,,1,,
11/19/10,4.47,0,45,25,17,25.1,1,,,,1,,
11/20/10,2.91,0,45,32,8.1,10.1,1,1,,,1,,
11/21/10,8.5,0,65,35,19.9,30,1,,,,1,,
11/22/10,15.66,0.79,69,58,25.9,38.9,1,,1,,,,
11/23/10,10.96,0.24,58,29,25.9,33.1,1,,1,,,,
11/24/10,10.29,0.6,40,28,17,25.1,1,,,,,,
11/25/10,10.07,1.41,56,29,23,32,1,,,,,,
11/26/10,10.07,0,36,22,21.9,28,,,,,,,
11/27/10,9.4,0,38,25,21,28,,,,,,,
11/28/10,4.47,0,46,20,12.1,21.9,1,,,,,,
11/29/10,8.95,0.57,56,33,16.1,23,1,,,,,,
11/30/10,10.51,0.18,55,29,23,29.1,1,,,,1,,
12/1/10,10.96,0.01,29,25,23,29.1,1,,,,,,
12/2/10,6.71,0.01,34,24,15,19.9,1,,,,,,
12/3/10,4.03,0,36,27,8.9,14.1,,,,,,,
12/4/10,7.83,0.16,33,25,14.1,17,1,,,,1,,
12/5/10,14.54,0.01,31,19,25.1,30,1,,,,1,,
12/6/10,13.65,0,19,7,23,29.1,1,,,,1,,
12/7/10,10.96,0,22,10,16.1,21.9,,,,,,,
12/8/10,5.37,0,25,6,13,15,,,,,,,
12/9/10,4.92,0,31,8,13,17,,,,,1,,
12/10/10,6.04,0.01,42,29,16.1,23,1,,,,,,
12/11/10,7.38,0.35,41,28,21.9,25.9,1,,,,1,,
12/12/10,12.53,0.16,33,20,30,38.9,1,1,,,,,
12/13/10,18.34,0,20,9,25.9,36.9,1,,,,1,,
12/14/10,7.83,0,21,8,15,18.1,,,,,,,
12/15/10,3.58,0.02,23,0,10.1,13,1,,,,,,
12/16/10,5.82,0.11,29,21,13,16.1,1,,,,1,,
12/17/10,6.04,0.01,24,10,17,23,1,,,,1,,
12/18/10,3.8,0,26,10,12.1,16.1,1,,,,1,,
12/19/10,3.13,0,29,8,8.1,12.1,1,1,,,1,,
12/20/10,4.47,0.23,31,23,13,36,1,,,,1,,
12/21/10,6.49,0.01,34,31,13,16.1,1,,,,,,
12/22/10,9.4,0,34,18,21.9,29.1,1,,,,1,,
12/23/10,5.14,0,31,19,10.1,13,1,1,,,,,
12/24/10,2.91,0.01,32,28,8.1,10.1,1,,,,,,
12/25/10,4.92,0.02,29,20,13,16.1,1,,,,1,,
12/26/10,9.17,0,28,18,17,21.9,1,,,,,,
12/27/10,7.16,0,25,15,13,16.1,1,,,,1,,
12/28/10,6.49,0,31,18,14.1,19.9,,,,,,,
12/29/10,5.14,0.02,38,16,13,17,1,,,,1,,
12/30/10,7.83,0.06,51,36,14.1,19.9,1,,,,,,
12/31/10,7.83,0.15,61,47,16.1,23.9,1,,1,,,,
1/1/11,9.62,0.73,55,23,19.9,25.1,1,,1,,,,
1/2/11,6.93,0,28,18,15,19.9,,,,,,,
1/3/11,7.61,0,40,20,17,23.9,,,,,,,
1/4/11,8.05,0,35,20,21.9,30,,,,,,,
1/5/11,2.01,0,34,16,8.1,10.1,,,,,,,
1/6/11,8.5,0.01,31,20,19.9,23.9,1,,,,1,,
1/7/11,6.49,0.02,24,18,18.1,23.9,1,,,,,,
1/8/11,12.08,0,19,9,23.9,32,,,,,1,,
1/9/11,3.58,0,30,8,8.9,12.1,,,,,,,
1/10/11,8.05,0,30,20,15,21.9,,,,,,,
1/11/11,8.72,0.15,26,23,21,25.9,1,1,,,1,,
1/12/11,15.21,0.01,24,20,21.9,30,1,,,,1,,
1/13/11,6.04,0,21,10,14.1,18.1,1,,,,1,,
1/14/11,4.92,0,30,17,12.1,16.1,,,,,1,,
1/15/11,8.95,0,35,17,21,25.1,1,,,,1,,
1/16/11,3.13,0,27,8,8.1,10.1,1,,,,1,,
1/17/11,7.61,0,36,16,13,19.9,1,,,,1,,
1/18/11,6.04,0.23,39,32,14.1,19.9,1,1,,,,,
1/19/11,7.83,0.02,32,26,14.1,19.9,1,,,,1,,
1/20/11,8.28,0.15,26,13,19.9,25.9,1,,,,,,
1/21/11,6.49,0,13,-4,21.9,28,,,,,,,
1/22/11,6.04,0,22,-4,13,18.1,,,,,1,,
1/23/11,6.04,0,20,9,15,18.1,,,,,1,,
1/24/11,6.49,0.01,35,17,13,16.1,1,,,,1,,
1/25/11,4.25,0,32,18,12.1,15,1,1,,,1,,
1/26/11,7.61,0,30,24,15,18.1,1,,,,1,,
1/27/11,6.93,0.04,32,22,14.1,19.9,1,,,,1,,
1/28/11,6.26,0,30,23,15,19.9,1,,,,1,,
1/29/11,5.37,0,34,23,21,25.9,1,,,,1,,
1/30/11,6.26,0,37,25,15,19.9,1,,,,1,,
1/31/11,9.84,0.64,29,19,17,21,1,,,,,,
2/1/11,10.51,0.55,33,20,25.9,38,1,,,,,,1
2/2/11,16.11,0.01,35,18,29.1,42.9,1,,,,1,,1
2/3/11,4.03,0,25,9,14.1,17,,,,,,,
2/4/11,2.91,0,30,11,8.9,13,,,,,,,
2/5/11,6.04,0.3,29,25,17,21.9,1,1,,,1,,
2/6/11,6.49,0.01,36,29,13,19.9,1,,,,,,
2/7/11,9.84,0,33,25,17,23,1,,,,1,,
2/8/11,9.62,0,26,5,21,25.9,,,,,,,
2/9/11,4.92,0,17,6,12.1,14.1,,,,,,,
2/10/11,6.04,0,22,-5,15,21.9,,,,,,,
2/11/11,8.72,0,34,15,18.1,25.1,,,,,,,
2/12/11,8.95,0,39,29,15,21.9,,,,,,,
2/13/11,11.86,0,51,35,21.9,32,,,,,,,
2/14/11,11.18,0,49,27,25.9,38,1,,,,,,
2/15/11,5.82,0,42,24,14.1,21,1,,,,,,
2/16/11,4.25,0,64,35,14.1,18.1,,,,,,,
2/17/11,11.86,0,62,52,28,38,,,,,,,
2/18/11,11.63,0,61,38,23.9,29.1,,,,,,,
2/19/11,5.59,0,50,32,13,16.1,,,,,,,
2/20/11,8.5,0.12,51,32,17,23,,,,,,,
2/21/11,8.95,1.2,60,28,17,28,1,,,,,,
2/22/11,4.7,0.01,32,26,10.1,13,1,,,,1,,
2/23/11,5.82,0.09,39,25,14.1,18.1,1,,1,,1,,
2/24/11,7.61,0.19,40,33,21,31.1,1,,,,1,,
2/25/11,9.62,0.25,34,29,25.9,36,1,,,,,,
2/26/11,2.91,0.01,35,30,8.9,12.1,1,,,,1,,
2/27/11,5.59,1.11,56,34,16.1,25.9,1,,1,,1,,
2/28/11,12.3,1.62,64,28,25.9,40.9,1,,1,,,,
3/1/11,4.92,0,47,22,13,19.9,1,,,,1,,
3/2/11,6.26,0,47,32,14.1,18.1,,,,,,,
3/3/11,8.95,0,49,28,18.1,23,,,,,,,
3/4/11,8.5,0.82,58,41,19.9,30,1,,1,,,,
3/5/11,11.18,1.46,52,33,21,28,1,,,,,,
3/6/11,7.61,0,34,31,18.1,23.9,,,,,,,
3/7/11,6.49,0,42,30,13,16.1,,,,,1,,
3/8/11,8.5,0.07,53,36,16.1,23.9,,,,,,,
3/9/11,7.83,0.27,51,41,17,23.9,1,,,,,,
3/10/11,13.42,0,41,33,21.9,30,1,,,,,,
3/11/11,10.96,0,47,30,21,25.1,,,,,,,
3/12/11,14.09,0,56,38,29.1,36.9,,,,,,,
3/13/11,8.28,0,47,31,17,23,,,,,,,
3/14/11,8.72,0,44,32,17,21.9,,,,,,,
3/15/11,5.82,0.48,46,37,14.1,19.9,1,,,,,,
3/16/11,5.59,0,59,37,14.1,21.9,1,,,,1,,
