"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT21","WT22"
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-28","4.70","1.25","0.0","0.0","78","71","12.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-29","4.70","0.91","0.0","0.0","89","69","36.9","55.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-06-30","4.03","0.01","0.0","0.0","88","69","15.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-01","5.82","0.00","0.0","0.0","89","72","15.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-02","4.25","1.66","0.0","0.0","88","71","17.0","35.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-03","5.82","1.48","0.0","0.0","78","70","14.1","17.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-04","4.25","0.02","0.0","0.0","85","69","15.0","18.1","    1","    1",,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-05","6.71","0.42","0.0","0.0","95","73","31.1","38.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-06","6.04","0.00","0.0","0.0","91","72","17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-07","7.61","0.06","0.0","0.0","93","73","23.0","31.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-08","6.04","0.25","0.0","0.0","94","71","21.9","36.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-09","5.82","0.00","0.0","0.0","91","68","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-10","2.01","0.00","0.0","0.0","88","69","14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-11","2.91","0.00","0.0","0.0","90","73","8.9","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-12","3.13","0.37","0.0","0.0","91","70","19.9","30.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-13","3.13","0.00","0.0","0.0","94","72","12.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-14","3.36","0.00","0.0","0.0","95","73","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-15","6.49","1.58","0.0","0.0","95","71","30.0","38.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-16","6.26","1.98","0.0","0.0","87","70","15.0","17.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-17","4.03","0.00","0.0","0.0","90","68","14.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-18","7.38","0.00","0.0","0.0","93","72","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-19","4.70","0.00","0.0","0.0","93","74","18.1","25.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-20","4.92","0.00","0.0","0.0","89","70","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-21","4.03","0.00","0.0","0.0","90","70","8.9","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-22","7.83","0.00","0.0","0.0","93","73","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-23","4.47","0.00","0.0","0.0","95","72","12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-24","5.59","0.00","0.0","0.0","95","74","10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-25","8.72","0.00","0.0","0.0","96","77","15.0","19.9",,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-26","7.83","0.13","0.0","0.0","97","75","23.0","31.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-27","2.01","0.00","0.0","0.0","95","76","10.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-28","7.16","0.00","0.0","0.0","96","74","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-29","4.92","0.00","0.0","0.0","92","75","10.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-30","4.92","0.03","0.0","0.0","95","74","17.0","21.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-07-31","6.93","0.13","0.0","0.0","96","72","21.9","27.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-01","5.82","0.04","0.0","0.0","91","73","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-02","4.03","0.28","0.0","0.0","91","73","14.1","19.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-03","8.72","0.00","0.0","0.0","88","73","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-04","6.71","1.02","0.0","0.0","87","69","12.1","16.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-05","3.80","0.18","0.0","0.0","88","73","12.1","15.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-06","7.38","0.00","0.0","0.0","93","74","13.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-07","4.92","0.39","0.0","0.0","86","74","14.1","19.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-08","6.71","0.54","0.0","0.0","89","73","15.0","21.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-09","5.59","0.00","0.0","0.0","91","75","19.9","25.9","    1",,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-10","5.37","0.00","0.0","0.0","92","73","13.0","19.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-11","4.03","0.00","0.0","0.0","92","74","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-12","6.04","0.00","0.0","0.0","94","76","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-13","9.84","0.00","0.0","0.0","94","77","18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-14","6.26","0.00","0.0","0.0","96","77","15.0","19.9",,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-15","6.04","0.00","0.0","0.0","96","75","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-16","7.61","0.00","0.0","0.0","95","75","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-17","7.61","0.00","0.0","0.0","97","75","28.0","33.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-18","4.25","0.00","0.0","0.0","93","74","13.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-19","2.68","0.38","0.0","0.0","91","75","13.0","15.0","    1",,"    1",,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-20","2.24","0.00","0.0","0.0","91","74","19.9","23.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-21","6.26","0.00","0.0","0.0","94","74","17.0","27.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-22","2.91","0.00","0.0","0.0","87","67","12.1","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-23","4.47","0.00","0.0","0.0","89","65","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-24","3.13","0.00","0.0","0.0","87","64","8.9","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-25","3.58","0.00","0.0","0.0","92","65","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-26","3.80","0.00","0.0","0.0","99","72","12.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-27","4.92","0.18","0.0","0.0","98","75","19.9","25.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-28","7.61","0.00","0.0","0.0","90","71","15.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-29","5.59","0.00","0.0","0.0","90","69","13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-30","4.92","0.00","0.0","0.0","92","67","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-08-31","3.36","0.00","0.0","0.0","95","71","13.0","18.1",,,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-01","4.70","0.01","0.0","0.0","94","71","15.0","19.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-02","11.41","1.13","0.0","0.0","75","64","23.9","35.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-03","7.83","0.44","0.0","0.0","81","64","23.0","28.0","    1",,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-04","4.25","0.00","0.0","0.0","83","61","15.0","25.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-05","2.46","0.00","0.0","0.0","84","58","10.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-06","4.03","0.00","0.0","0.0","91","61","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-07","4.47","0.00","0.0","0.0","94","67","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-08","6.71","0.00","0.0","0.0","96","68","16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-09","6.71","0.00","0.0","0.0","94","71","12.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-10","8.05","0.00","0.0","0.0","92","74","15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-11","6.04","0.00","0.0","0.0","91","72","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-12","6.71","0.00","0.0","0.0","88","69","15.0","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-13","4.03","0.00","0.0","0.0","91","64","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-14","3.80","0.00","0.0","0.0","91","66","13.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-15","7.83","0.00","0.0","0.0","90","66","17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-16","8.50","0.00","0.0","0.0","83","68","15.0","21.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-17","3.58","0.00","0.0","0.0","89","66","10.1","14.1","    1","    1",,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-18","3.58","0.06","0.0","0.0","90","71","13.0","17.0","    1","    1","    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-19","5.59","1.30","0.0","0.0","79","71","14.1","23.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-20","7.38","0.02","0.0","0.0","75","71","14.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-21","10.74","0.49","0.0","0.0","75","70","18.1","27.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-22","6.93","0.23","0.0","0.0","83","71","15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-23","4.47","0.00","0.0","0.0","85","67","10.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-24","1.34","0.00","0.0","0.0","92","64","13.0","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-25","6.71","0.00","0.0","0.0","74","69","13.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-26","5.59","0.02","0.0","0.0","76","65","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-27","3.58","0.00","0.0","0.0","80","67","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-28","5.14","0.45","0.0","0.0","86","66","21.9","29.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-29","6.49","0.32","0.0","0.0","79","65","18.1","23.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-09-30","7.61","0.14","0.0","0.0","83","71","17.0","21.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-01","3.80","0.00","0.0","0.0","84","66","17.0","23.0","    1","    1",,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-02","2.68","0.00","0.0","0.0","79","62","10.1","14.1","    1","    1",,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-03","3.13","0.00","0.0","0.0","79","62","8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-04","8.50","0.00","0.0","0.0","76","62","17.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-05","10.29","0.00","0.0","0.0","72","60","17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-06","10.29","0.02","0.0","0.0","72","59","17.0","23.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-07","9.40","0.36","0.0","0.0","74","65","18.1","25.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-08","16.11","6.45","0.0","0.0","70","63","32.0","47.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-09","7.38","0.13","0.0","0.0","73","52","17.0","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-10","5.37","0.00","0.0","0.0","68","45","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-11","3.36","0.00","0.0","0.0","68","43","12.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-12","1.57","0.00","0.0","0.0","73","48","8.1","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-13","2.68","0.00","0.0","0.0","79","48","10.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-14","5.82","0.00","0.0","0.0","70","53","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-15","2.68","0.00","0.0","0.0","72","52","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-16","0.22","0.00","0.0","0.0","78","51","8.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-17","4.70","0.00","0.0","0.0","82","57","13.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-18","7.61","0.00","0.0","0.0","84","60","17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-19","2.91","0.00","0.0","0.0","88","62","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-20","3.80","0.00","0.0","0.0","86","61","12.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-21","7.61","0.00","0.0","0.0","78","56","18.1","29.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-22","8.28","0.00","0.0","0.0","64","42","17.0","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-23","6.71","0.00","0.0","0.0","70","40","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-24","5.59","0.00","0.0","0.0","78","47","15.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-25","2.68","0.00","0.0","0.0","66","44","15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-26","1.79","0.00","0.0","0.0","68","39","10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-27","6.71","0.14","0.0","0.0","75","47","19.9","25.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-28","4.25","0.00","0.0","0.0","74","54","12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-29","4.70","0.00","0.0","0.0","78","48","14.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-30","4.92","0.00","0.0","0.0","84","56","14.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-10-31","6.04","0.00","0.0","0.0","71","54","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-01","2.68","0.00","0.0","0.0","64","52","10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-02","3.36","0.00","0.0","0.0","79","50","10.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-03","5.14","0.01","0.0","0.0","83","56","13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-04","7.16","0.07","0.0","0.0","69","45","18.1","29.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-05","2.91","0.00","0.0","0.0","65","38","15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-06","1.57","0.00","0.0","0.0","71","37","10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-07","3.80","0.00","0.0","0.0","64","38","16.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-08","2.91","0.00","0.0","0.0","67","33","8.1","10.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-09","5.59","0.00","0.0","0.0","67","47","17.0","27.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-10","3.36","0.00","0.0","0.0","65","37","13.0","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-11","4.70","0.00","0.0","0.0","70","36","13.0","19.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-12","7.83","0.00","0.0","0.0","55","30","19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-13","1.57","0.06","0.0","0.0","64","24","6.9","11.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-14","4.47","0.27","0.0","0.0","54","44","12.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-15","1.79","0.00","0.0","0.0","64","37","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-16","1.34","0.00","0.0","0.0","69","35","10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-17","0.67","0.00","0.0","0.0","69","37","8.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-18","0.89","0.00","0.0","0.0","76","39","8.1","8.9","    1",,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-19","9.17","0.00","0.0","0.0","77","42","23.9","38.0","    1",,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-20","6.49","0.00","0.0","0.0","53","31","18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-21","5.14","0.00","0.0","0.0","54","27","16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-22","2.46","0.00","0.0","0.0","58","27","10.1","15.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-23","3.58","0.00","0.0","0.0","62","28","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-24","1.57","0.06","0.0","0.0","72","47","12.1","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-25","2.01","0.00","0.0","0.0","74","52","8.9","12.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-26","4.92","0.00","0.0","0.0","58","32","14.1","21.0","    1",,,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-27","0.67","0.00","0.0","0.0","56","27","8.1","11.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-28","5.37","0.00","0.0","0.0","59","31","19.9","28.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-29","12.97","0.06","0.0","0.0","72","58","21.9","32.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-11-30","12.97","0.07","0.0","0.0","77","65","28.0","33.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-01","6.49","0.00","0.0","0.0","68","46","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-02","3.58","0.00","0.0","0.0","58","33","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-03","2.91","0.00","0.0","0.0","54","33","13.0","18.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-04","3.58","0.32","0.0","0.0","47","41","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-05","4.47","0.41","0.0","0.0","59","42","14.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-06","7.83","0.56","0.0","0.0","49","43","15.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-07","2.01","0.00","0.0","0.0","60","37","8.9","15.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-08","4.25","0.00","0.0","0.0","52","38","14.1","19.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-09","3.80","0.00","0.0","0.0","41","27","14.1","21.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-10","1.79","0.00","0.0","0.0","45","20","10.1","14.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-11","2.91","0.00","0.0","0.0","46","23","8.9","14.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-12","5.37","0.03","0.0","0.0","62","37","13.0","16.1","    1","    1",,,,,,"    1",,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-13","2.68","0.00","0.0","0.0","55","38","10.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-14","3.58","0.00","0.0","0.0","52","34","10.1","16.1",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-15","6.49","0.00","0.0","0.0","41","24","16.1","23.9",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-16","4.70","0.01","0.0","0.0","32","19","13.0","17.0",,,,,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-17","6.49","0.01","0.0","0.0","49","28","15.0","19.0","    1","    1",,,,"    1",,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-18","11.41","0.22","0.0","0.0","75","43","25.9","34.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-19","9.62","0.21","0.0","0.0","47","34","17.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-20","4.47","0.00","0.0","0.0","45","29","13.0","19.0",,,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-21","2.24","0.00","0.0","0.0","59","27","8.9","13.0","    1",,,,,,,,,,,,,,,,
"USW00013722","RALEIGH AIRPORT, NC US","2016-12-22","7.38","0.00","0.0","0.0","66","38","15.0","19.0",,,,,,,,,,,,,,,,,
